,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[755, 126, 169, 226]",0.05,0.0,0.09,0.01,0.33,0.0,0.52,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
1,"[756, 124, 169, 228]",0.04,0.0,0.07,0.03,0.31,0.0,0.55,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
2,"[757, 126, 168, 224]",0.07,0.0,0.09,0.04,0.36,0.0,0.45,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
3,"[753, 125, 166, 234]",0.19,0.0,0.05,0.48,0.23,0.01,0.03,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
4,"[752, 126, 165, 235]",0.05,0.0,0.01,0.9,0.01,0.03,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
5,"[749, 126, 166, 235]",0.05,0.0,0.02,0.87,0.04,0.01,0.01,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
6,"[751, 129, 163, 229]",0.0,0.0,0.0,0.98,0.01,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
7,"[746, 129, 166, 237]",0.03,0.0,0.01,0.94,0.01,0.01,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
8,"[749, 133, 163, 224]",0.08,0.01,0.03,0.62,0.12,0.0,0.13,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
9,"[749, 129, 165, 228]",0.4,0.01,0.13,0.3,0.06,0.0,0.11,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
10,"[749, 119, 168, 235]",0.18,0.0,0.06,0.44,0.05,0.0,0.27,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
11,"[750, 120, 167, 237]",0.14,0.0,0.02,0.79,0.01,0.0,0.05,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
12,"[752, 124, 166, 237]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
13,"[757, 124, 165, 232]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
14,"[760, 124, 163, 229]",0.01,0.0,0.0,0.98,0.0,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
15,"[763, 127, 160, 222]",0.08,0.0,0.0,0.91,0.0,0.0,0.01,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
16,"[766, 127, 159, 224]",0.02,0.0,0.0,0.97,0.0,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
17,"[766, 124, 161, 233]",0.01,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
18,"[768, 128, 158, 224]",0.63,0.0,0.1,0.23,0.01,0.01,0.02,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
19,"[769, 130, 157, 219]",0.37,0.0,0.37,0.04,0.08,0.03,0.1,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
20,"[768, 127, 159, 225]",0.26,0.0,0.31,0.1,0.05,0.05,0.23,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
21,"[765, 123, 160, 230]",0.36,0.0,0.31,0.06,0.03,0.21,0.03,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
22,"[764, 118, 160, 233]",0.19,0.0,0.08,0.59,0.02,0.07,0.05,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
23,"[766, 120, 158, 227]",0.32,0.0,0.14,0.44,0.03,0.01,0.07,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
24,"[763, 113, 165, 236]",0.1,0.0,0.05,0.77,0.07,0.0,0.01,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
25,"[769, 109, 159, 235]",0.03,0.0,0.02,0.91,0.02,0.0,0.01,"[1183, 680, 59, 71]",0.21,0.0,0.15,0.12,0.45,0.0,0.05,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
26,"[765, 98, 170, 255]",0.13,0.0,0.05,0.78,0.01,0.03,0.0,,,,,,,,,video_0754,54,2,50,27,23.976023976023978,2.2522499999999996,2025-01-29T20:48:24.029756
