,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[304, 81, 307, 390]",0.03,0.0,0.01,0.04,0.08,0.01,0.84,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
1,"[306, 78, 310, 396]",0.03,0.0,0.01,0.31,0.07,0.01,0.57,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
2,"[305, 78, 314, 399]",0.03,0.0,0.01,0.4,0.05,0.01,0.51,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
3,"[306, 79, 312, 396]",0.04,0.0,0.01,0.25,0.08,0.01,0.61,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
4,"[305, 75, 313, 401]",0.04,0.0,0.02,0.26,0.12,0.01,0.54,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
5,"[303, 70, 317, 406]",0.02,0.0,0.01,0.49,0.06,0.01,0.4,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
6,"[308, 70, 315, 404]",0.07,0.0,0.03,0.09,0.21,0.01,0.6,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
7,"[309, 69, 315, 404]",0.07,0.0,0.03,0.14,0.22,0.01,0.54,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
8,"[309, 68, 315, 402]",0.04,0.0,0.01,0.26,0.08,0.01,0.6,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
9,"[310, 65, 319, 405]",0.05,0.0,0.04,0.1,0.39,0.01,0.41,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
10,"[309, 67, 319, 407]",0.05,0.0,0.03,0.08,0.44,0.0,0.4,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
11,"[289, 85, 324, 400]",0.04,0.0,0.05,0.05,0.53,0.0,0.33,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
12,"[283, 85, 328, 405]",0.04,0.0,0.04,0.17,0.44,0.0,0.3,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
13,"[283, 86, 324, 402]",0.04,0.0,0.07,0.05,0.62,0.0,0.23,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
14,"[315, 62, 313, 412]",0.02,0.0,0.02,0.4,0.04,0.05,0.48,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
15,"[315, 70, 318, 415]",0.03,0.0,0.01,0.4,0.09,0.01,0.46,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
16,"[326, 70, 325, 417]",0.02,0.0,0.01,0.42,0.03,0.03,0.49,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
17,"[333, 74, 317, 426]",0.02,0.0,0.01,0.42,0.04,0.02,0.5,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
18,"[306, 83, 332, 424]",0.03,0.0,0.01,0.07,0.06,0.02,0.81,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
19,"[307, 83, 331, 426]",0.02,0.0,0.01,0.17,0.09,0.01,0.71,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
20,"[308, 79, 335, 428]",0.05,0.0,0.01,0.14,0.08,0.01,0.72,video_0136,279,6,50,46,30.0,9.3,2025-01-29T20:11:10.694100
