,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[492, 164, 178, 231]",0.01,0.0,0.05,0.03,0.88,0.0,0.02,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
1,"[498, 178, 176, 215]",0.01,0.0,0.07,0.01,0.89,0.0,0.01,"[357, 572, 104, 149]",0.1,0.0,0.06,0.29,0.18,0.0,0.37,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
2,"[499, 176, 176, 218]",0.02,0.0,0.07,0.0,0.89,0.0,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
3,"[498, 175, 176, 220]",0.02,0.01,0.09,0.0,0.88,0.0,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
4,"[495, 174, 178, 221]",0.01,0.0,0.07,0.0,0.91,0.0,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
5,"[496, 186, 172, 211]",0.02,0.0,0.08,0.0,0.89,0.0,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
6,"[477, 173, 173, 222]",0.02,0.0,0.08,0.02,0.85,0.01,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
7,"[468, 174, 175, 227]",0.04,0.0,0.09,0.29,0.47,0.05,0.06,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
8,"[462, 173, 176, 230]",0.04,0.0,0.04,0.63,0.19,0.04,0.04,"[356, 591, 99, 136]",0.04,0.0,0.05,0.67,0.09,0.0,0.14,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
9,"[459, 172, 177, 233]",0.07,0.0,0.07,0.51,0.27,0.03,0.05,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
10,"[460, 170, 178, 234]",0.04,0.0,0.03,0.7,0.18,0.01,0.04,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
11,"[470, 179, 172, 223]",0.04,0.0,0.06,0.39,0.48,0.01,0.02,"[368, 615, 84, 110]",0.08,0.0,0.03,0.72,0.12,0.0,0.04,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
12,"[471, 180, 169, 234]",0.1,0.03,0.22,0.01,0.6,0.02,0.02,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
13,"[464, 168, 171, 236]",0.16,0.05,0.43,0.01,0.31,0.04,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
14,"[461, 161, 174, 237]",0.12,0.01,0.42,0.04,0.36,0.04,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
15,"[458, 159, 172, 237]",0.08,0.01,0.3,0.07,0.51,0.02,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
16,"[455, 154, 177, 236]",0.08,0.0,0.12,0.13,0.65,0.01,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
17,"[452, 154, 178, 236]",0.04,0.0,0.09,0.06,0.79,0.01,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
18,"[448, 166, 170, 229]",0.08,0.0,0.11,0.07,0.68,0.04,0.02,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
19,"[458, 170, 174, 233]",0.06,0.0,0.11,0.1,0.67,0.04,0.01,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
20,"[466, 164, 176, 235]",0.06,0.0,0.16,0.12,0.62,0.01,0.03,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
21,"[474, 170, 177, 220]",0.12,0.0,0.26,0.05,0.54,0.02,0.02,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
22,"[485, 174, 177, 217]",0.13,0.0,0.22,0.02,0.58,0.01,0.03,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
23,"[492, 166, 180, 225]",0.13,0.01,0.13,0.04,0.61,0.0,0.07,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
24,"[491, 160, 185, 233]",0.1,0.01,0.14,0.01,0.7,0.0,0.05,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
25,"[501, 164, 184, 230]",0.18,0.03,0.12,0.03,0.58,0.0,0.07,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
26,"[501, 163, 190, 236]",0.15,0.02,0.11,0.04,0.58,0.0,0.09,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
27,"[498, 160, 190, 238]",0.19,0.06,0.21,0.02,0.47,0.0,0.04,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
28,"[495, 175, 183, 230]",0.12,0.04,0.2,0.01,0.51,0.0,0.11,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
29,"[491, 176, 186, 233]",0.22,0.03,0.12,0.02,0.5,0.0,0.1,"[363, 413, 71, 93]",0.14,0.0,0.11,0.08,0.32,0.0,0.34,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
30,"[485, 175, 183, 230]",0.17,0.04,0.17,0.03,0.42,0.01,0.16,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
31,"[479, 176, 175, 226]",0.11,0.09,0.27,0.01,0.47,0.01,0.06,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
32,"[470, 184, 177, 220]",0.2,0.16,0.17,0.01,0.41,0.0,0.05,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
33,"[472, 191, 166, 208]",0.14,0.09,0.23,0.0,0.45,0.0,0.09,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
34,"[463, 172, 175, 222]",0.2,0.01,0.15,0.02,0.46,0.0,0.16,,,,,,,,,video_0022,70,2,50,35,23.0,3.0434782608695654,2025-01-29T20:04:02.342251
