,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[472, 134, 183, 237]",0.37,0.01,0.1,0.0,0.43,0.01,0.09,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
1,"[469, 135, 185, 235]",0.41,0.0,0.12,0.0,0.37,0.01,0.08,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
2,"[472, 150, 175, 220]",0.33,0.0,0.11,0.0,0.34,0.01,0.21,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
3,"[472, 155, 174, 219]",0.23,0.0,0.11,0.0,0.6,0.0,0.06,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
4,"[468, 134, 185, 239]",0.28,0.02,0.14,0.0,0.5,0.02,0.04,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
5,"[472, 150, 175, 222]",0.28,0.0,0.06,0.02,0.26,0.04,0.33,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
6,"[465, 138, 183, 235]",0.15,0.0,0.25,0.0,0.25,0.34,0.01,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
7,"[464, 136, 186, 239]",0.26,0.0,0.22,0.0,0.21,0.3,0.01,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
8,"[471, 144, 181, 238]",0.21,0.0,0.15,0.01,0.19,0.42,0.02,"[664, 506, 23, 30]",0.09,0.0,0.26,0.07,0.41,0.02,0.15,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
9,"[472, 145, 181, 238]",0.19,0.0,0.18,0.01,0.09,0.52,0.01,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
10,"[469, 145, 184, 238]",0.19,0.0,0.22,0.01,0.04,0.54,0.01,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
11,"[459, 138, 185, 234]",0.47,0.0,0.33,0.0,0.03,0.15,0.0,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
12,"[448, 153, 188, 246]",0.39,0.01,0.34,0.0,0.1,0.14,0.01,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
13,"[441, 163, 187, 234]",0.33,0.0,0.09,0.01,0.26,0.01,0.3,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
14,"[452, 170, 181, 222]",0.47,0.01,0.09,0.0,0.24,0.01,0.19,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
15,"[459, 169, 183, 223]",0.39,0.01,0.07,0.05,0.15,0.04,0.29,,,,,,,,,video_0737,69,2,50,34,29.961315560707042,2.3029696363029695,2025-01-29T20:47:19.821856
