,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[571, 72, 234, 295]",0.19,0.02,0.02,0.57,0.06,0.01,0.13,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
1,"[567, 61, 243, 332]",0.52,0.03,0.03,0.31,0.07,0.01,0.02,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
2,"[566, 71, 219, 285]",0.12,0.02,0.02,0.72,0.08,0.01,0.04,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
3,"[507, 77, 264, 353]",0.6,0.0,0.13,0.19,0.01,0.07,0.0,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
4,"[520, 79, 237, 319]",0.07,0.0,0.03,0.75,0.07,0.01,0.07,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
5,"[516, 78, 253, 335]",0.22,0.02,0.04,0.62,0.07,0.02,0.01,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
6,"[517, 86, 256, 332]",0.67,0.0,0.21,0.05,0.04,0.03,0.0,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
7,"[540, 83, 235, 304]",0.26,0.0,0.06,0.02,0.16,0.01,0.49,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
8,"[535, 76, 247, 325]",0.54,0.01,0.12,0.15,0.04,0.14,0.01,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
9,"[539, 50, 263, 353]",0.37,0.01,0.18,0.24,0.07,0.11,0.02,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
10,"[563, 69, 241, 318]",0.2,0.0,0.03,0.04,0.19,0.01,0.54,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
11,"[542, 55, 247, 336]",0.32,0.01,0.06,0.34,0.18,0.03,0.06,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
12,"[554, 59, 245, 329]",0.21,0.02,0.03,0.66,0.04,0.02,0.02,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
13,"[542, 74, 238, 309]",0.31,0.03,0.04,0.41,0.15,0.02,0.03,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
14,"[533, 73, 243, 321]",0.32,0.11,0.03,0.37,0.12,0.02,0.04,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
15,"[526, 67, 235, 320]",0.12,0.01,0.03,0.75,0.05,0.02,0.02,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
16,"[522, 80, 235, 305]",0.11,0.0,0.05,0.52,0.15,0.01,0.16,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
17,"[518, 49, 239, 308]",0.17,0.0,0.06,0.04,0.34,0.01,0.38,video_0438,136,3,50,45,25.0,5.48,2025-01-29T20:29:31.941009
