,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[448, 4, 445, 556]",0.2,0.0,0.02,0.52,0.2,0.02,0.05,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
1,"[507, 45, 369, 466]",0.02,0.0,0.0,0.89,0.04,0.03,0.02,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
2,"[493, 61, 327, 429]",0.03,0.0,0.05,0.45,0.38,0.06,0.04,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
3,"[491, 44, 323, 421]",0.2,0.0,0.07,0.12,0.56,0.05,0.01,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
4,"[508, 28, 370, 444]",0.15,0.0,0.05,0.4,0.24,0.12,0.02,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
5,"[499, 17, 377, 453]",0.06,0.0,0.04,0.47,0.28,0.11,0.05,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
6,"[495, 56, 321, 410]",0.09,0.0,0.02,0.05,0.82,0.01,0.01,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
7,"[472, 41, 371, 445]",0.17,0.0,0.06,0.24,0.51,0.01,0.01,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
8,"[477, 58, 372, 442]",0.15,0.0,0.05,0.12,0.63,0.02,0.04,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
9,"[488, 66, 353, 421]",0.04,0.01,0.03,0.18,0.67,0.02,0.04,video_0358,97,2,50,48,23.976023976023978,4.045708333333333,2025-01-29T20:24:16.611504
