,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[611, 312, 54, 69]",0.33,0.01,0.1,0.04,0.25,0.12,0.15,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
1,"[596, 309, 55, 71]",0.31,0.0,0.1,0.05,0.28,0.1,0.17,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
2,"[612, 307, 51, 67]",0.33,0.0,0.08,0.03,0.18,0.19,0.19,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
3,"[496, 84, 270, 389]",0.19,0.0,0.04,0.01,0.32,0.07,0.36,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
4,"[494, 85, 270, 386]",0.14,0.0,0.03,0.0,0.33,0.02,0.47,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
5,"[611, 304, 61, 77]",0.25,0.0,0.15,0.03,0.25,0.19,0.14,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
6,"[496, 80, 276, 394]",0.19,0.0,0.02,0.01,0.51,0.04,0.22,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
7,"[497, 81, 268, 383]",0.19,0.0,0.03,0.0,0.55,0.02,0.19,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
8,"[615, 296, 55, 70]",0.34,0.0,0.14,0.05,0.22,0.16,0.09,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
9,"[496, 84, 256, 372]",0.15,0.0,0.02,0.0,0.4,0.03,0.39,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
10,"[497, 84, 256, 371]",0.14,0.0,0.02,0.0,0.46,0.03,0.34,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
11,"[496, 85, 254, 367]",0.13,0.0,0.02,0.0,0.43,0.02,0.39,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
12,"[496, 84, 260, 374]",0.2,0.0,0.02,0.0,0.43,0.03,0.32,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
13,"[496, 84, 256, 372]",0.16,0.0,0.02,0.0,0.36,0.03,0.42,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
14,"[496, 84, 260, 374]",0.2,0.0,0.03,0.0,0.32,0.03,0.42,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
15,"[496, 82, 260, 374]",0.16,0.0,0.02,0.0,0.4,0.02,0.4,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
16,"[492, 61, 328, 462]",0.15,0.0,0.02,0.02,0.21,0.03,0.57,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
17,"[495, 60, 317, 443]",0.24,0.0,0.02,0.02,0.21,0.09,0.42,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
18,"[497, 82, 258, 372]",0.21,0.0,0.04,0.0,0.31,0.05,0.38,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
19,"[499, 79, 262, 373]",0.2,0.0,0.03,0.01,0.28,0.04,0.44,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
20,"[614, 295, 59, 77]",0.35,0.0,0.15,0.03,0.19,0.19,0.09,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
21,"[494, 84, 260, 374]",0.23,0.0,0.03,0.01,0.34,0.06,0.34,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
22,"[600, 309, 51, 65]",0.34,0.01,0.07,0.06,0.15,0.26,0.12,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
23,"[602, 302, 53, 67]",0.34,0.0,0.08,0.05,0.2,0.19,0.14,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
24,"[617, 298, 52, 69]",0.44,0.01,0.04,0.05,0.17,0.17,0.12,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
25,"[498, 79, 262, 375]",0.16,0.0,0.02,0.01,0.41,0.03,0.37,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
26,"[498, 81, 264, 374]",0.23,0.0,0.04,0.01,0.38,0.03,0.3,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
27,"[498, 84, 259, 375]",0.2,0.0,0.04,0.01,0.39,0.04,0.32,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
28,"[496, 75, 271, 387]",0.13,0.0,0.02,0.01,0.61,0.01,0.21,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
29,"[495, 78, 263, 378]",0.19,0.0,0.03,0.01,0.29,0.02,0.46,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
30,"[493, 76, 269, 381]",0.14,0.0,0.03,0.01,0.32,0.02,0.49,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
31,"[492, 69, 315, 433]",0.06,0.0,0.02,0.02,0.19,0.01,0.7,video_0082,153,4,50,38,23.976023976023978,6.381374999999999,2025-01-29T20:07:39.412057
