,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[651, 166, 147, 190]",0.22,0.0,0.44,0.0,0.25,0.01,0.08,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
1,"[651, 167, 145, 189]",0.25,0.0,0.46,0.01,0.21,0.01,0.06,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
2,"[647, 170, 148, 187]",0.22,0.0,0.49,0.0,0.22,0.01,0.05,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
3,"[646, 180, 148, 185]",0.21,0.0,0.47,0.03,0.17,0.04,0.08,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
4,"[640, 171, 150, 192]",0.18,0.0,0.57,0.0,0.19,0.01,0.05,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
5,"[638, 172, 150, 192]",0.16,0.0,0.58,0.0,0.21,0.01,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
6,"[632, 172, 152, 192]",0.18,0.0,0.56,0.01,0.21,0.01,0.04,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
7,"[627, 176, 147, 188]",0.21,0.0,0.5,0.0,0.21,0.01,0.07,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
8,"[623, 182, 149, 185]",0.15,0.0,0.64,0.01,0.15,0.03,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
9,"[615, 177, 151, 192]",0.24,0.0,0.43,0.0,0.27,0.0,0.05,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
10,"[611, 190, 150, 183]",0.24,0.0,0.43,0.01,0.22,0.02,0.08,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
11,"[604, 181, 156, 212]",0.12,0.0,0.61,0.01,0.06,0.15,0.05,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
12,"[610, 176, 151, 201]",0.04,0.0,0.17,0.17,0.19,0.04,0.39,"[625, 634, 38, 48]",0.25,0.0,0.02,0.56,0.13,0.01,0.04,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
13,"[619, 173, 153, 199]",0.06,0.0,0.39,0.12,0.05,0.31,0.08,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
14,"[614, 177, 149, 195]",0.07,0.0,0.68,0.06,0.07,0.1,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
15,"[611, 201, 141, 173]",0.41,0.0,0.22,0.09,0.18,0.01,0.1,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
16,"[601, 186, 149, 198]",0.38,0.0,0.42,0.07,0.05,0.07,0.01,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
17,"[587, 180, 156, 210]",0.18,0.0,0.63,0.01,0.05,0.12,0.01,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
18,"[573, 181, 153, 201]",0.08,0.0,0.35,0.1,0.07,0.3,0.11,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
19,"[562, 179, 157, 218]",0.05,0.0,0.19,0.19,0.05,0.5,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
20,"[554, 181, 155, 211]",0.05,0.0,0.54,0.02,0.06,0.31,0.02,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
21,"[549, 186, 153, 200]",0.05,0.0,0.64,0.04,0.06,0.18,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
22,"[535, 187, 148, 191]",0.04,0.0,0.81,0.01,0.07,0.05,0.02,"[625, 634, 39, 48]",0.31,0.0,0.01,0.47,0.14,0.0,0.06,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
23,"[532, 189, 147, 195]",0.09,0.0,0.75,0.01,0.09,0.04,0.02,"[622, 627, 45, 52]",0.34,0.0,0.01,0.44,0.15,0.01,0.04,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
24,"[531, 195, 148, 195]",0.09,0.0,0.72,0.01,0.08,0.06,0.04,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
25,"[531, 198, 146, 192]",0.11,0.0,0.66,0.0,0.14,0.06,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
26,"[532, 198, 146, 191]",0.11,0.0,0.68,0.01,0.13,0.05,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
27,"[536, 201, 143, 188]",0.11,0.0,0.71,0.01,0.11,0.03,0.03,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
28,"[550, 198, 144, 189]",0.13,0.0,0.62,0.01,0.15,0.06,0.04,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
29,"[562, 194, 147, 191]",0.2,0.0,0.43,0.01,0.29,0.02,0.06,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
30,"[579, 193, 141, 186]",0.17,0.0,0.33,0.0,0.44,0.0,0.05,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
31,"[601, 194, 145, 182]",0.27,0.0,0.24,0.01,0.34,0.01,0.14,,,,,,,,,video_0834,64,2,50,32,23.976023976023978,2.6693333333333333,2025-01-29T20:53:38.161868
