,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[580, 193, 144, 185]",0.02,0.0,0.01,0.24,0.02,0.01,0.71,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
1,"[580, 194, 141, 180]",0.02,0.0,0.01,0.21,0.02,0.01,0.73,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
2,"[581, 194, 140, 180]",0.02,0.0,0.01,0.3,0.01,0.08,0.58,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
3,"[581, 193, 140, 180]",0.03,0.0,0.02,0.17,0.02,0.04,0.72,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
4,"[581, 197, 139, 174]",0.07,0.0,0.04,0.1,0.05,0.03,0.72,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
5,"[576, 190, 143, 183]",0.05,0.0,0.01,0.18,0.03,0.01,0.72,"[719, 558, 21, 27]",0.1,0.0,0.17,0.13,0.13,0.21,0.26,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
6,"[576, 194, 143, 181]",0.02,0.0,0.01,0.61,0.01,0.0,0.35,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
7,"[576, 194, 139, 175]",0.02,0.0,0.01,0.25,0.01,0.0,0.71,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
8,"[574, 188, 140, 180]",0.03,0.0,0.03,0.14,0.02,0.09,0.69,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
9,"[577, 190, 138, 175]",0.04,0.0,0.04,0.06,0.02,0.12,0.72,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
10,"[583, 188, 138, 179]",0.03,0.0,0.05,0.22,0.02,0.28,0.4,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
11,"[586, 193, 138, 176]",0.03,0.0,0.03,0.14,0.03,0.02,0.75,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
12,"[585, 190, 139, 183]",0.04,0.0,0.01,0.56,0.01,0.03,0.36,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
13,"[587, 192, 137, 180]",0.01,0.0,0.0,0.58,0.0,0.28,0.14,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
14,"[591, 194, 134, 175]",0.01,0.0,0.01,0.24,0.0,0.51,0.22,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
15,"[595, 193, 135, 178]",0.01,0.0,0.02,0.05,0.0,0.78,0.15,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
16,"[600, 191, 140, 184]",0.01,0.0,0.0,0.37,0.0,0.42,0.19,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
17,"[614, 199, 138, 176]",0.01,0.0,0.01,0.31,0.01,0.1,0.55,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
18,"[623, 201, 137, 178]",0.01,0.0,0.0,0.18,0.01,0.02,0.79,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
19,"[630, 209, 133, 173]",0.01,0.0,0.0,0.32,0.0,0.03,0.63,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
20,"[627, 212, 133, 171]",0.01,0.0,0.01,0.18,0.01,0.03,0.77,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
21,"[619, 209, 139, 177]",0.06,0.0,0.03,0.18,0.04,0.07,0.61,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
22,"[610, 204, 141, 184]",0.04,0.0,0.01,0.42,0.02,0.08,0.42,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
23,"[606, 206, 138, 179]",0.01,0.0,0.0,0.29,0.0,0.09,0.6,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
24,"[600, 212, 134, 171]",0.06,0.0,0.02,0.38,0.01,0.01,0.53,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
25,"[593, 197, 140, 190]",0.05,0.0,0.0,0.48,0.01,0.0,0.46,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
26,"[589, 198, 137, 181]",0.02,0.0,0.01,0.4,0.0,0.01,0.57,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
27,"[585, 202, 136, 175]",0.0,0.0,0.0,0.38,0.0,0.01,0.61,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
28,"[583, 198, 140, 180]",0.0,0.0,0.0,0.43,0.0,0.01,0.55,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
29,"[582, 199, 141, 180]",0.01,0.0,0.0,0.61,0.01,0.03,0.34,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
30,"[581, 199, 139, 178]",0.11,0.0,0.08,0.19,0.05,0.1,0.47,"[722, 550, 22, 28]",0.17,0.0,0.07,0.18,0.21,0.02,0.35,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
31,"[572, 192, 142, 177]",0.02,0.0,0.01,0.29,0.01,0.02,0.66,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
32,"[563, 196, 141, 175]",0.05,0.0,0.01,0.35,0.12,0.0,0.47,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
33,"[548, 197, 142, 176]",0.07,0.0,0.02,0.21,0.08,0.02,0.61,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
34,"[542, 211, 137, 164]",0.15,0.0,0.12,0.22,0.02,0.11,0.39,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
35,"[531, 205, 134, 166]",0.13,0.0,0.04,0.66,0.01,0.03,0.14,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
36,"[531, 207, 134, 166]",0.08,0.0,0.02,0.71,0.01,0.02,0.17,,,,,,,,,video_0983,111,3,50,37,29.97002997002997,3.7037,2025-01-29T21:02:47.869790
