,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[406, 177, 260, 328]",0.17,0.01,0.04,0.01,0.64,0.0,0.13,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
1,"[382, 161, 273, 344]",0.12,0.0,0.02,0.22,0.16,0.01,0.46,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
2,"[402, 181, 260, 317]",0.17,0.01,0.02,0.01,0.52,0.0,0.26,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
3,"[402, 180, 257, 317]",0.17,0.01,0.04,0.04,0.19,0.01,0.55,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
4,"[397, 179, 260, 317]",0.14,0.02,0.03,0.01,0.61,0.0,0.19,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
5,"[401, 180, 258, 315]",0.15,0.02,0.05,0.02,0.48,0.0,0.28,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
6,"[400, 178, 258, 318]",0.14,0.0,0.04,0.03,0.46,0.0,0.32,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
7,"[400, 177, 259, 319]",0.12,0.0,0.02,0.1,0.36,0.0,0.39,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
8,"[400, 176, 262, 315]",0.22,0.01,0.03,0.13,0.2,0.0,0.42,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
9,"[382, 160, 272, 345]",0.1,0.0,0.02,0.43,0.12,0.01,0.3,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
10,"[399, 178, 259, 323]",0.1,0.01,0.03,0.04,0.6,0.0,0.21,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
11,"[381, 163, 271, 344]",0.21,0.01,0.01,0.15,0.32,0.0,0.3,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
12,"[397, 180, 259, 317]",0.14,0.01,0.02,0.07,0.47,0.0,0.28,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
13,"[399, 181, 259, 322]",0.13,0.03,0.02,0.02,0.69,0.0,0.1,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
14,"[400, 178, 258, 319]",0.15,0.01,0.02,0.03,0.62,0.0,0.17,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
15,"[398, 177, 260, 326]",0.12,0.01,0.03,0.03,0.73,0.0,0.07,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
16,"[398, 179, 259, 320]",0.23,0.01,0.03,0.04,0.51,0.0,0.19,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
17,"[399, 177, 260, 322]",0.16,0.01,0.03,0.05,0.58,0.0,0.18,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
18,"[399, 176, 257, 320]",0.11,0.0,0.03,0.12,0.45,0.0,0.28,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
19,"[399, 176, 258, 318]",0.1,0.01,0.02,0.07,0.52,0.0,0.29,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
20,"[399, 176, 257, 315]",0.14,0.02,0.02,0.03,0.63,0.0,0.16,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
21,"[399, 177, 257, 315]",0.15,0.01,0.02,0.04,0.6,0.0,0.19,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
22,"[398, 175, 259, 319]",0.11,0.01,0.01,0.08,0.62,0.0,0.18,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
23,"[388, 160, 264, 331]",0.08,0.02,0.0,0.21,0.48,0.0,0.21,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
24,"[401, 155, 263, 337]",0.11,0.01,0.01,0.25,0.14,0.0,0.47,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
25,"[419, 174, 255, 315]",0.05,0.02,0.01,0.05,0.38,0.0,0.48,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
26,"[430, 173, 257, 320]",0.03,0.0,0.01,0.24,0.17,0.0,0.54,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
27,"[435, 172, 261, 321]",0.05,0.01,0.01,0.27,0.21,0.01,0.44,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
28,"[448, 162, 253, 330]",0.13,0.0,0.01,0.08,0.15,0.01,0.63,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
29,"[465, 166, 257, 328]",0.16,0.0,0.03,0.04,0.23,0.01,0.53,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
30,"[476, 169, 257, 326]",0.17,0.01,0.03,0.04,0.27,0.01,0.47,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
31,"[488, 179, 255, 316]",0.07,0.01,0.01,0.11,0.2,0.01,0.59,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
32,"[496, 176, 255, 322]",0.13,0.01,0.01,0.02,0.33,0.0,0.49,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
33,"[506, 180, 245, 315]",0.12,0.02,0.06,0.04,0.41,0.04,0.31,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
34,"[490, 175, 253, 319]",0.1,0.01,0.03,0.02,0.31,0.0,0.53,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
35,"[488, 182, 246, 315]",0.12,0.01,0.06,0.02,0.49,0.02,0.28,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
36,"[473, 179, 255, 320]",0.13,0.01,0.01,0.01,0.34,0.0,0.49,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
37,"[469, 183, 257, 321]",0.08,0.01,0.02,0.03,0.36,0.01,0.49,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
38,"[471, 186, 255, 314]",0.08,0.01,0.01,0.07,0.32,0.0,0.51,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
39,"[468, 182, 259, 322]",0.08,0.02,0.03,0.05,0.34,0.01,0.47,video_0766,159,4,50,39,25.0,6.36,2025-01-29T20:49:10.579252
