,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[1022, -3, 785, 929]",0.01,0.0,0.03,0.21,0.11,0.45,0.2,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
1,"[1066, 9, 773, 926]",0.0,0.0,0.01,0.12,0.03,0.8,0.05,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
2,"[1099, 38, 778, 924]",0.01,0.0,0.01,0.04,0.03,0.85,0.06,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
3,"[1097, 112, 721, 865]",0.0,0.0,0.01,0.1,0.01,0.82,0.05,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
4,"[993, 115, 746, 902]",0.0,0.0,0.0,0.15,0.01,0.79,0.04,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
5,"[946, 46, 776, 972]",0.02,0.0,0.04,0.18,0.11,0.44,0.21,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
6,"[899, 40, 788, 988]",0.01,0.0,0.03,0.15,0.08,0.62,0.12,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
7,"[862, 65, 791, 973]",0.02,0.0,0.02,0.06,0.05,0.72,0.14,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
8,"[834, 68, 788, 971]",0.02,0.0,0.02,0.1,0.07,0.66,0.13,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
9,"[829, 58, 797, 965]",0.01,0.0,0.02,0.09,0.06,0.67,0.15,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
10,"[832, 39, 801, 984]",0.01,0.0,0.03,0.17,0.09,0.59,0.11,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
11,"[862, 71, 792, 927]",0.01,0.0,0.03,0.14,0.07,0.68,0.07,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
12,"[876, 61, 782, 973]",0.01,0.0,0.03,0.36,0.12,0.37,0.11,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
13,"[930, 198, 775, 957]",0.01,0.0,0.01,0.31,0.02,0.57,0.08,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
14,"[1016, 280, 686, 812]",0.0,0.0,0.01,0.37,0.04,0.55,0.03,,,,,,,,,video_0901,50,1,50,50,25.0,2.0,2025-01-29T20:57:48.487190
