,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[857, 219, 248, 318]",0.04,0.0,0.01,0.77,0.04,0.02,0.13,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
1,"[851, 231, 253, 315]",0.08,0.0,0.01,0.47,0.05,0.02,0.37,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
2,"[851, 218, 251, 322]",0.04,0.0,0.01,0.45,0.05,0.01,0.43,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
3,"[843, 206, 257, 332]",0.04,0.0,0.01,0.35,0.08,0.01,0.51,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
4,"[845, 207, 260, 336]",0.0,0.0,0.0,0.5,0.01,0.01,0.47,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
5,"[848, 188, 255, 336]",0.01,0.0,0.0,0.21,0.05,0.0,0.72,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
6,"[850, 185, 254, 339]",0.02,0.0,0.01,0.24,0.06,0.0,0.66,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
7,"[848, 186, 260, 340]",0.03,0.0,0.02,0.22,0.1,0.01,0.63,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
8,"[852, 184, 256, 338]",0.02,0.0,0.01,0.22,0.05,0.02,0.67,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
9,"[855, 181, 255, 338]",0.02,0.0,0.02,0.22,0.04,0.06,0.64,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
10,"[858, 175, 255, 341]",0.03,0.0,0.03,0.21,0.09,0.05,0.6,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
11,"[859, 170, 255, 337]",0.01,0.0,0.0,0.16,0.02,0.0,0.81,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
12,"[858, 176, 256, 318]",0.0,0.0,0.0,0.18,0.01,0.0,0.81,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
13,"[861, 159, 256, 338]",0.02,0.0,0.01,0.19,0.05,0.02,0.7,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
14,"[857, 158, 260, 342]",0.04,0.0,0.03,0.18,0.1,0.1,0.56,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
15,"[862, 158, 252, 337]",0.06,0.0,0.02,0.18,0.1,0.04,0.59,,,,,,,,,video_0831,62,2,50,31,30.0,2.066666666666667,2025-01-29T20:53:24.636520
