,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[474, 95, 182, 248]",0.06,0.0,0.15,0.0,0.08,0.02,0.69,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
1,"[476, 85, 183, 261]",0.04,0.0,0.11,0.01,0.11,0.03,0.7,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
2,"[476, 86, 182, 260]",0.03,0.0,0.08,0.0,0.09,0.03,0.77,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
3,"[471, 78, 186, 268]",0.07,0.0,0.12,0.0,0.11,0.03,0.68,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
4,"[469, 76, 188, 268]",0.04,0.0,0.08,0.0,0.08,0.01,0.79,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
5,"[471, 77, 186, 266]",0.07,0.0,0.06,0.0,0.08,0.02,0.77,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
6,"[471, 78, 185, 263]",0.06,0.0,0.05,0.0,0.08,0.03,0.77,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
7,"[468, 76, 186, 265]",0.03,0.0,0.07,0.0,0.09,0.02,0.78,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
8,"[470, 75, 186, 266]",0.11,0.0,0.06,0.0,0.09,0.03,0.71,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
9,"[465, 72, 195, 279]",0.1,0.0,0.1,0.0,0.12,0.01,0.67,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
10,"[462, 73, 195, 273]",0.06,0.0,0.14,0.0,0.09,0.03,0.67,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
11,"[462, 74, 195, 274]",0.06,0.0,0.12,0.0,0.09,0.01,0.73,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
12,"[461, 74, 193, 271]",0.1,0.0,0.11,0.0,0.13,0.01,0.65,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
13,"[468, 86, 183, 252]",0.08,0.0,0.16,0.0,0.07,0.03,0.65,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
14,"[466, 86, 185, 253]",0.06,0.0,0.21,0.0,0.06,0.09,0.57,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
15,"[458, 75, 191, 270]",0.1,0.0,0.14,0.0,0.15,0.01,0.6,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
16,"[456, 74, 194, 272]",0.06,0.0,0.15,0.0,0.12,0.01,0.66,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
17,"[455, 74, 195, 273]",0.05,0.0,0.15,0.01,0.09,0.01,0.7,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
18,"[461, 87, 187, 252]",0.04,0.0,0.23,0.01,0.06,0.05,0.61,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
19,"[458, 75, 191, 266]",0.06,0.0,0.2,0.0,0.15,0.02,0.58,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
20,"[458, 75, 191, 265]",0.07,0.0,0.2,0.0,0.23,0.02,0.48,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
21,"[458, 85, 191, 256]",0.05,0.0,0.18,0.01,0.07,0.03,0.66,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
22,"[457, 85, 190, 256]",0.07,0.0,0.23,0.01,0.15,0.01,0.53,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
23,"[455, 84, 192, 257]",0.08,0.0,0.29,0.0,0.18,0.01,0.44,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
24,"[451, 76, 193, 267]",0.04,0.0,0.22,0.0,0.12,0.02,0.6,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
25,"[449, 76, 194, 269]",0.04,0.0,0.22,0.01,0.09,0.03,0.61,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
26,"[450, 82, 196, 260]",0.05,0.0,0.22,0.0,0.13,0.01,0.59,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
27,"[447, 85, 197, 255]",0.06,0.0,0.25,0.01,0.17,0.01,0.51,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
28,"[447, 83, 194, 257]",0.05,0.0,0.28,0.01,0.17,0.02,0.48,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
29,"[443, 85, 193, 255]",0.04,0.0,0.14,0.01,0.19,0.0,0.63,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
30,"[435, 79, 199, 261]",0.05,0.0,0.23,0.0,0.22,0.0,0.49,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
31,"[426, 78, 191, 261]",0.04,0.0,0.22,0.0,0.16,0.0,0.58,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
32,"[414, 78, 192, 255]",0.05,0.0,0.09,0.0,0.15,0.0,0.71,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
33,"[401, 82, 191, 255]",0.09,0.0,0.24,0.01,0.2,0.02,0.44,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
34,"[386, 78, 196, 262]",0.08,0.0,0.18,0.03,0.18,0.02,0.51,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
35,"[375, 81, 199, 263]",0.09,0.0,0.16,0.07,0.21,0.02,0.45,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
36,"[374, 89, 192, 247]",0.09,0.0,0.17,0.03,0.28,0.01,0.42,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
37,"[377, 86, 187, 244]",0.11,0.0,0.29,0.04,0.17,0.02,0.36,video_0108,88,2,50,44,25.0,3.52,2025-01-29T20:09:07.019448
