,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[490, 153, 173, 216]",0.16,0.0,0.13,0.0,0.25,0.01,0.45,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
1,"[492, 150, 181, 227]",0.17,0.0,0.15,0.0,0.25,0.01,0.41,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
2,"[500, 150, 179, 226]",0.13,0.0,0.27,0.0,0.26,0.03,0.3,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
3,"[503, 146, 183, 234]",0.11,0.0,0.27,0.0,0.23,0.06,0.33,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
4,"[500, 145, 185, 238]",0.06,0.0,0.2,0.0,0.26,0.02,0.46,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
5,"[495, 143, 188, 242]",0.05,0.0,0.11,0.0,0.3,0.0,0.54,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
6,"[491, 144, 187, 244]",0.03,0.0,0.06,0.0,0.23,0.0,0.67,"[1117, 555, 23, 29]",0.07,0.0,0.03,0.09,0.6,0.0,0.22,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
7,"[490, 149, 184, 239]",0.06,0.0,0.06,0.01,0.21,0.0,0.66,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
8,"[486, 153, 183, 237]",0.06,0.0,0.05,0.0,0.2,0.0,0.68,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
9,"[483, 152, 183, 237]",0.04,0.0,0.03,0.01,0.21,0.0,0.71,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
10,"[477, 154, 187, 242]",0.02,0.0,0.03,0.0,0.15,0.0,0.79,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
11,"[471, 163, 184, 230]",0.04,0.0,0.08,0.0,0.16,0.0,0.71,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
12,"[462, 180, 180, 224]",0.08,0.0,0.07,0.0,0.33,0.0,0.51,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
13,"[461, 180, 179, 226]",0.06,0.0,0.11,0.0,0.25,0.0,0.59,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
14,"[463, 180, 178, 226]",0.06,0.0,0.23,0.0,0.35,0.01,0.34,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
15,"[467, 180, 179, 226]",0.11,0.0,0.2,0.0,0.31,0.01,0.36,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
16,"[464, 180, 179, 234]",0.11,0.0,0.16,0.0,0.19,0.02,0.52,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
17,"[453, 194, 181, 232]",0.06,0.0,0.19,0.0,0.23,0.01,0.51,,,,,,,,,video_0870,126,3,50,42,25.0,5.04,2025-01-29T20:55:34.346118
