,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[197, 90, 285, 388]",0.2,0.0,0.42,0.04,0.07,0.18,0.08,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
1,"[192, 98, 288, 387]",0.64,0.0,0.23,0.02,0.07,0.02,0.02,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
2,"[178, 90, 278, 367]",0.23,0.01,0.53,0.03,0.05,0.13,0.01,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
3,"[177, 89, 281, 385]",0.52,0.01,0.31,0.02,0.03,0.07,0.04,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
4,"[180, 80, 271, 373]",0.39,0.0,0.41,0.0,0.04,0.1,0.07,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
5,"[192, 49, 265, 370]",0.09,0.0,0.12,0.01,0.02,0.68,0.07,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
6,"[194, 45, 256, 347]",0.04,0.0,0.12,0.02,0.09,0.07,0.66,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
7,"[174, 40, 263, 361]",0.06,0.0,0.43,0.02,0.11,0.29,0.1,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
8,"[177, 23, 271, 372]",0.01,0.0,0.47,0.04,0.21,0.14,0.13,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
9,"[176, 42, 264, 363]",0.07,0.0,0.61,0.03,0.12,0.12,0.06,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
10,"[206, 41, 260, 376]",0.11,0.0,0.32,0.07,0.38,0.03,0.08,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
11,"[240, 72, 238, 349]",0.26,0.0,0.36,0.09,0.09,0.07,0.12,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
12,"[237, 67, 249, 365]",0.38,0.0,0.19,0.1,0.08,0.02,0.23,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
13,"[240, 66, 253, 362]",0.1,0.0,0.39,0.06,0.07,0.14,0.25,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
14,"[242, 60, 252, 361]",0.04,0.0,0.33,0.09,0.05,0.2,0.29,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
15,"[225, 37, 280, 407]",0.03,0.0,0.45,0.03,0.03,0.43,0.02,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
16,"[220, 63, 277, 372]",0.05,0.0,0.26,0.24,0.06,0.04,0.36,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
17,"[240, 66, 271, 349]",0.09,0.0,0.41,0.32,0.03,0.1,0.05,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
18,"[279, 68, 263, 358]",0.06,0.0,0.21,0.15,0.05,0.04,0.49,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
19,"[306, 65, 256, 348]",0.06,0.0,0.28,0.17,0.11,0.02,0.37,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
20,"[313, 51, 260, 368]",0.08,0.0,0.14,0.07,0.24,0.05,0.41,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
21,"[317, 49, 260, 367]",0.07,0.0,0.13,0.07,0.19,0.06,0.48,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
22,"[317, 44, 258, 364]",0.07,0.0,0.34,0.04,0.17,0.07,0.31,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
23,"[307, 36, 266, 382]",0.1,0.0,0.25,0.03,0.27,0.11,0.24,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
24,"[300, 44, 258, 355]",0.05,0.0,0.42,0.02,0.14,0.09,0.27,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
25,"[304, 44, 258, 356]",0.05,0.0,0.25,0.03,0.25,0.06,0.36,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
26,"[309, 33, 270, 380]",0.1,0.0,0.3,0.04,0.19,0.21,0.16,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
27,"[320, 44, 260, 363]",0.05,0.0,0.31,0.02,0.14,0.2,0.28,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
28,"[338, 61, 254, 352]",0.05,0.0,0.31,0.01,0.11,0.25,0.28,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
29,"[350, 68, 244, 344]",0.04,0.0,0.32,0.01,0.12,0.25,0.27,"[142, 387, 61, 75]",0.24,0.0,0.07,0.03,0.58,0.01,0.06,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
30,"[348, 72, 247, 350]",0.03,0.0,0.23,0.01,0.14,0.09,0.5,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
31,"[327, 64, 260, 367]",0.03,0.0,0.23,0.01,0.09,0.26,0.37,,,,,,,,,video_0463,63,2,50,31,25.0,2.52,2025-01-29T20:30:57.823466
