,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[911, 282, 275, 344]",0.52,0.0,0.1,0.0,0.25,0.0,0.13,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
1,"[913, 286, 277, 346]",0.52,0.0,0.09,0.0,0.26,0.0,0.13,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
2,"[909, 280, 281, 361]",0.61,0.0,0.11,0.0,0.25,0.0,0.02,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
3,"[898, 276, 293, 369]",0.21,0.0,0.1,0.0,0.64,0.0,0.05,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
4,"[906, 283, 286, 368]",0.58,0.0,0.09,0.0,0.26,0.0,0.06,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
5,"[917, 276, 265, 348]",0.22,0.0,0.14,0.0,0.38,0.0,0.26,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
6,"[901, 285, 272, 364]",0.61,0.0,0.14,0.0,0.17,0.0,0.07,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
7,"[914, 274, 269, 356]",0.59,0.0,0.07,0.0,0.08,0.0,0.25,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
8,"[19, 283, 519, 756]",0.08,0.01,0.09,0.13,0.4,0.05,0.24,"[904, 291, 269, 336]",0.64,0.01,0.07,0.0,0.2,0.0,0.08,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
9,"[919, 309, 264, 326]",0.58,0.0,0.03,0.0,0.08,0.0,0.31,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
10,"[910, 302, 279, 342]",0.4,0.0,0.03,0.0,0.19,0.0,0.37,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
11,"[924, 300, 267, 347]",0.5,0.0,0.01,0.0,0.11,0.0,0.37,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
12,"[919, 307, 275, 342]",0.53,0.0,0.05,0.0,0.19,0.0,0.23,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
13,"[912, 304, 276, 348]",0.43,0.0,0.12,0.0,0.27,0.0,0.18,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
14,"[936, 273, 302, 395]",0.7,0.01,0.12,0.0,0.15,0.0,0.01,,,,,,,,,video_0504,144,3,50,48,23.976,6.0060060060060065,2025-01-29T20:33:26.808253
