,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[446, 98, 200, 257]",0.47,0.0,0.05,0.07,0.16,0.02,0.23,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
1,"[418, 88, 211, 261]",0.35,0.0,0.24,0.02,0.27,0.05,0.07,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
2,"[410, 88, 203, 256]",0.33,0.0,0.33,0.01,0.25,0.03,0.05,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
3,"[407, 89, 204, 254]",0.35,0.0,0.22,0.03,0.2,0.07,0.12,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
4,"[408, 88, 203, 253]",0.22,0.0,0.28,0.02,0.28,0.05,0.16,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
5,"[407, 86, 204, 253]",0.18,0.0,0.33,0.02,0.22,0.11,0.13,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
6,"[405, 80, 209, 263]",0.28,0.0,0.22,0.01,0.33,0.02,0.14,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
7,"[406, 81, 209, 261]",0.31,0.0,0.28,0.01,0.34,0.02,0.05,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
8,"[413, 79, 206, 258]",0.32,0.0,0.27,0.01,0.32,0.02,0.06,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
9,"[424, 85, 199, 249]",0.23,0.0,0.49,0.01,0.1,0.17,0.0,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
10,"[431, 91, 200, 249]",0.24,0.0,0.15,0.04,0.1,0.19,0.27,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
11,"[434, 92, 205, 252]",0.16,0.0,0.12,0.01,0.24,0.02,0.45,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
12,"[438, 92, 208, 257]",0.21,0.0,0.06,0.0,0.39,0.0,0.35,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
13,"[449, 95, 205, 261]",0.61,0.04,0.08,0.0,0.19,0.0,0.08,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
14,"[460, 104, 201, 253]",0.42,0.13,0.13,0.0,0.27,0.0,0.05,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
15,"[457, 97, 209, 266]",0.57,0.14,0.1,0.0,0.16,0.0,0.02,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
16,"[458, 98, 208, 268]",0.65,0.09,0.08,0.0,0.16,0.0,0.03,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
17,"[460, 99, 208, 267]",0.65,0.02,0.09,0.0,0.18,0.0,0.05,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
18,"[451, 91, 214, 272]",0.78,0.01,0.05,0.0,0.11,0.0,0.06,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
19,"[453, 104, 199, 256]",0.8,0.0,0.05,0.0,0.1,0.0,0.04,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
20,"[440, 85, 205, 276]",0.53,0.0,0.11,0.0,0.15,0.0,0.2,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
21,"[441, 95, 208, 274]",0.7,0.0,0.06,0.0,0.11,0.0,0.13,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
22,"[456, 117, 191, 243]",0.62,0.02,0.14,0.0,0.18,0.0,0.04,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
23,"[466, 101, 210, 266]",0.69,0.02,0.11,0.0,0.15,0.0,0.02,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
24,"[474, 94, 212, 274]",0.67,0.06,0.05,0.0,0.2,0.0,0.03,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
25,"[480, 95, 213, 269]",0.65,0.03,0.08,0.0,0.2,0.0,0.04,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
26,"[496, 98, 209, 265]",0.55,0.08,0.12,0.0,0.22,0.0,0.03,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
27,"[507, 87, 211, 272]",0.59,0.05,0.05,0.0,0.29,0.0,0.02,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
28,"[498, 84, 219, 288]",0.76,0.08,0.02,0.0,0.1,0.0,0.04,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
29,"[491, 84, 230, 295]",0.76,0.08,0.05,0.0,0.1,0.0,0.01,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
30,"[496, 83, 239, 301]",0.67,0.06,0.1,0.0,0.14,0.0,0.02,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
31,"[487, 75, 247, 318]",0.77,0.06,0.04,0.0,0.1,0.0,0.02,video_0499,64,2,50,32,23.97590361445783,2.6693467336683416,2025-01-29T20:33:04.713074
