,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[522, 90, 107, 142]",0.02,0.0,0.0,0.95,0.01,0.0,0.01,,,,,,,,,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
1,"[524, 91, 108, 144]",0.06,0.0,0.01,0.88,0.02,0.0,0.03,"[1187, 433, 22, 24]",0.25,0.0,0.04,0.01,0.42,0.01,0.26,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
2,"[528, 95, 103, 136]",0.27,0.0,0.01,0.29,0.28,0.0,0.14,"[1187, 433, 22, 24]",0.24,0.0,0.04,0.01,0.44,0.01,0.26,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
3,"[528, 99, 103, 135]",0.15,0.0,0.01,0.57,0.11,0.0,0.15,"[1186, 432, 24, 26]",0.17,0.0,0.07,0.01,0.49,0.01,0.25,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
4,"[525, 100, 103, 137]",0.36,0.0,0.05,0.21,0.14,0.01,0.22,"[1187, 433, 22, 24]",0.21,0.0,0.05,0.0,0.5,0.01,0.22,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
5,"[520, 100, 100, 135]",0.3,0.0,0.05,0.13,0.19,0.01,0.32,"[1187, 433, 22, 24]",0.21,0.0,0.05,0.0,0.5,0.01,0.22,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
6,"[1187, 433, 22, 24]",0.21,0.0,0.05,0.0,0.5,0.01,0.22,,,,,,,,,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
7,"[1187, 432, 22, 25]",0.27,0.0,0.08,0.01,0.32,0.02,0.29,,,,,,,,,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
8,"[1187, 432, 21, 24]",0.25,0.0,0.08,0.01,0.29,0.05,0.3,,,,,,,,,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
9,"[1186, 433, 23, 25]",0.19,0.0,0.03,0.01,0.54,0.02,0.2,,,,,,,,,video_0945,67,2,50,33,29.97002997002997,2.2355666666666667,2025-01-29T21:00:35.050758
