,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[853, 275, 276, 347]",0.04,0.0,0.03,0.0,0.11,0.0,0.81,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
1,"[880, 286, 255, 333]",0.06,0.0,0.03,0.0,0.17,0.0,0.74,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
2,"[856, 283, 268, 335]",0.05,0.0,0.02,0.0,0.15,0.0,0.77,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
3,"[842, 275, 278, 346]",0.07,0.0,0.05,0.0,0.13,0.01,0.74,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
4,"[841, 274, 278, 347]",0.1,0.0,0.07,0.0,0.17,0.01,0.66,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
5,"[853, 285, 267, 333]",0.08,0.0,0.04,0.0,0.16,0.0,0.72,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
6,"[852, 283, 270, 334]",0.12,0.0,0.05,0.0,0.18,0.01,0.64,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
7,"[852, 276, 274, 344]",0.07,0.0,0.03,0.0,0.16,0.0,0.74,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
8,"[853, 273, 276, 346]",0.07,0.0,0.04,0.0,0.16,0.0,0.72,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
9,"[854, 273, 276, 345]",0.1,0.0,0.05,0.0,0.19,0.0,0.66,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
10,"[857, 272, 275, 343]",0.07,0.0,0.03,0.0,0.14,0.0,0.75,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
11,"[856, 267, 279, 347]",0.06,0.0,0.04,0.0,0.14,0.01,0.75,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
12,"[875, 262, 266, 349]",0.04,0.0,0.04,0.0,0.25,0.0,0.68,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
13,"[861, 265, 280, 345]",0.05,0.0,0.03,0.0,0.13,0.0,0.77,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
14,"[860, 266, 279, 338]",0.09,0.0,0.07,0.0,0.27,0.0,0.56,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
15,"[860, 267, 277, 337]",0.08,0.0,0.07,0.0,0.51,0.0,0.34,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
16,"[856, 264, 279, 340]",0.05,0.0,0.08,0.0,0.57,0.0,0.3,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
17,"[858, 267, 276, 337]",0.05,0.0,0.07,0.0,0.55,0.0,0.33,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
18,"[854, 272, 271, 333]",0.03,0.0,0.06,0.0,0.49,0.0,0.42,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
19,"[850, 284, 265, 328]",0.03,0.0,0.03,0.0,0.52,0.0,0.41,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
20,"[847, 288, 264, 326]",0.03,0.0,0.05,0.0,0.52,0.0,0.41,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
21,"[850, 293, 257, 321]",0.03,0.0,0.02,0.0,0.39,0.0,0.55,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
22,"[847, 293, 257, 322]",0.02,0.0,0.03,0.0,0.48,0.0,0.47,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
23,"[845, 297, 260, 322]",0.08,0.0,0.13,0.0,0.56,0.0,0.22,video_0301,249,5,50,49,23.976023976023978,10.385375,2025-01-29T20:21:07.791538
