,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[667, 154, 138, 171]",0.09,0.0,0.02,0.02,0.62,0.0,0.25,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
1,"[666, 158, 138, 171]",0.07,0.0,0.02,0.08,0.66,0.0,0.16,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
2,"[672, 167, 137, 164]",0.03,0.0,0.02,0.01,0.85,0.0,0.09,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
3,"[671, 168, 137, 164]",0.05,0.0,0.02,0.02,0.85,0.0,0.06,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
4,"[668, 163, 145, 173]",0.06,0.0,0.06,0.04,0.77,0.0,0.08,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
5,"[654, 174, 138, 169]",0.18,0.0,0.05,0.07,0.67,0.0,0.03,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
6,"[641, 185, 137, 171]",0.12,0.0,0.21,0.07,0.53,0.0,0.07,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
7,"[632, 181, 139, 173]",0.11,0.0,0.15,0.01,0.7,0.0,0.02,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
8,"[623, 177, 155, 192]",0.08,0.0,0.2,0.01,0.64,0.0,0.06,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
9,"[626, 185, 149, 177]",0.09,0.0,0.13,0.0,0.76,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
10,"[626, 186, 149, 179]",0.08,0.0,0.13,0.0,0.77,0.0,0.02,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
11,"[621, 184, 153, 185]",0.06,0.0,0.15,0.0,0.77,0.0,0.02,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
12,"[646, 145, 157, 190]",0.04,0.0,0.07,0.0,0.86,0.0,0.03,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
13,"[688, 137, 145, 181]",0.05,0.0,0.04,0.0,0.9,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
14,"[693, 136, 146, 178]",0.05,0.0,0.03,0.0,0.92,0.0,0.0,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
15,"[703, 135, 143, 176]",0.05,0.0,0.02,0.0,0.92,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
16,"[712, 139, 138, 174]",0.07,0.0,0.02,0.0,0.9,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
17,"[704, 132, 146, 183]",0.08,0.0,0.03,0.0,0.89,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
18,"[688, 163, 154, 179]",0.03,0.0,0.09,0.0,0.86,0.0,0.01,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
19,"[701, 163, 145, 176]",0.08,0.0,0.05,0.0,0.81,0.0,0.05,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
20,"[703, 159, 145, 176]",0.08,0.0,0.05,0.0,0.82,0.0,0.05,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
21,"[702, 161, 140, 173]",0.03,0.0,0.03,0.02,0.65,0.0,0.27,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
22,"[702, 152, 144, 172]",0.05,0.0,0.02,0.01,0.57,0.0,0.35,video_0816,93,2,50,46,25.0,3.72,2025-01-29T20:52:19.371885
