,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[555, 72, 121, 158]",0.05,0.0,0.04,0.12,0.47,0.01,0.31,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
1,"[559, 73, 121, 157]",0.03,0.0,0.04,0.07,0.51,0.01,0.35,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
2,"[563, 75, 120, 155]",0.02,0.0,0.03,0.04,0.49,0.0,0.42,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
3,"[564, 74, 122, 158]",0.01,0.0,0.03,0.05,0.45,0.0,0.45,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
4,"[566, 75, 119, 155]",0.02,0.0,0.03,0.05,0.5,0.0,0.4,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
5,"[569, 67, 120, 159]",0.02,0.0,0.03,0.03,0.52,0.0,0.39,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
6,"[571, 64, 122, 159]",0.02,0.0,0.04,0.06,0.53,0.01,0.35,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
7,"[581, 74, 121, 156]",0.02,0.0,0.03,0.05,0.49,0.0,0.41,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
8,"[587, 76, 121, 156]",0.01,0.0,0.03,0.03,0.48,0.0,0.44,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
9,"[597, 77, 121, 157]",0.02,0.0,0.03,0.04,0.53,0.0,0.39,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
10,"[596, 76, 122, 156]",0.02,0.0,0.04,0.04,0.52,0.0,0.38,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
11,"[596, 75, 120, 154]",0.02,0.0,0.03,0.04,0.54,0.0,0.37,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
12,"[595, 75, 123, 157]",0.02,0.0,0.04,0.04,0.51,0.0,0.38,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
13,"[595, 76, 122, 156]",0.02,0.0,0.04,0.04,0.57,0.0,0.32,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
14,"[594, 66, 123, 158]",0.01,0.0,0.04,0.03,0.59,0.0,0.33,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
15,"[594, 64, 122, 158]",0.02,0.0,0.04,0.04,0.58,0.0,0.32,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
16,"[599, 65, 121, 155]",0.02,0.0,0.04,0.06,0.5,0.0,0.37,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
17,"[597, 64, 120, 161]",0.02,0.0,0.04,0.04,0.6,0.0,0.3,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
18,"[594, 66, 120, 159]",0.02,0.0,0.04,0.04,0.55,0.0,0.35,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
19,"[601, 58, 122, 169]",0.08,0.0,0.0,0.59,0.05,0.0,0.28,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
20,"[604, 62, 121, 165]",0.01,0.0,0.01,0.01,0.04,0.0,0.93,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
21,"[607, 60, 124, 170]",0.03,0.0,0.07,0.03,0.08,0.02,0.76,,,,,,,,,video_0718,114,3,50,38,23.977134471718248,4.754529784802535,2025-01-29T20:46:05.810553
