,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[473, 134, 229, 308]",0.81,0.0,0.05,0.0,0.07,0.0,0.06,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
1,"[489, 134, 239, 325]",0.75,0.08,0.05,0.0,0.11,0.0,0.01,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
2,"[493, 140, 243, 325]",0.67,0.03,0.17,0.0,0.12,0.01,0.0,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
3,"[499, 129, 242, 339]",0.52,0.0,0.32,0.0,0.03,0.13,0.0,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
4,"[511, 136, 240, 322]",0.45,0.0,0.28,0.0,0.1,0.14,0.03,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
5,"[519, 136, 232, 313]",0.36,0.0,0.19,0.0,0.16,0.04,0.26,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
6,"[523, 137, 235, 314]",0.43,0.0,0.15,0.0,0.15,0.02,0.25,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
7,"[528, 130, 229, 312]",0.48,0.0,0.23,0.0,0.12,0.02,0.14,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
8,"[526, 140, 231, 315]",0.59,0.0,0.1,0.0,0.14,0.01,0.15,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
9,"[526, 142, 231, 309]",0.64,0.0,0.06,0.0,0.1,0.0,0.19,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
10,"[520, 139, 233, 309]",0.74,0.01,0.07,0.0,0.07,0.0,0.11,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
11,"[518, 177, 214, 272]",0.59,0.0,0.05,0.0,0.08,0.01,0.26,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
12,"[496, 158, 233, 300]",0.18,0.0,0.07,0.0,0.25,0.01,0.48,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
13,"[486, 139, 237, 316]",0.82,0.04,0.05,0.0,0.07,0.0,0.03,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
14,"[481, 143, 232, 313]",0.62,0.01,0.17,0.0,0.11,0.01,0.09,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
15,"[477, 143, 235, 311]",0.31,0.0,0.18,0.0,0.12,0.09,0.31,,,,,,,,,video_0914,169,4,50,42,25.0,6.76,2025-01-29T20:58:43.347074
