,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[319, 118, 343, 447]",0.11,0.01,0.12,0.42,0.05,0.19,0.1,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
1,"[324, 120, 337, 442]",0.2,0.02,0.22,0.22,0.17,0.09,0.08,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
2,"[313, 105, 354, 462]",0.17,0.0,0.15,0.15,0.02,0.49,0.02,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
3,"[315, 104, 357, 466]",0.16,0.0,0.1,0.31,0.03,0.3,0.1,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
4,"[328, 118, 333, 437]",0.2,0.0,0.21,0.22,0.05,0.22,0.1,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
5,"[340, 133, 317, 420]",0.23,0.0,0.32,0.05,0.08,0.26,0.05,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
6,"[323, 119, 334, 443]",0.09,0.0,0.17,0.01,0.03,0.67,0.03,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
7,"[317, 113, 338, 439]",0.09,0.0,0.1,0.02,0.01,0.76,0.02,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
8,"[333, 133, 328, 425]",0.19,0.0,0.21,0.29,0.08,0.08,0.15,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
9,"[335, 147, 327, 434]",0.22,0.0,0.16,0.22,0.14,0.08,0.17,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
10,"[340, 138, 345, 446]",0.39,0.0,0.11,0.31,0.06,0.06,0.07,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
11,"[335, 152, 346, 444]",0.21,0.0,0.11,0.21,0.18,0.06,0.23,video_0726,96,2,50,48,23.976,4.004004004004004,2025-01-29T20:46:40.761138
