,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[770, 87, 269, 350]",0.26,0.0,0.6,0.0,0.12,0.02,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
1,"[772, 87, 263, 334]",0.37,0.0,0.44,0.0,0.05,0.06,0.08,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
2,"[773, 86, 261, 331]",0.55,0.0,0.25,0.0,0.04,0.04,0.11,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
3,"[771, 88, 261, 328]",0.24,0.0,0.52,0.0,0.09,0.04,0.1,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
4,"[769, 97, 264, 335]",0.26,0.0,0.67,0.0,0.05,0.01,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
5,"[767, 95, 264, 337]",0.33,0.0,0.57,0.0,0.03,0.06,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
6,"[762, 88, 260, 340]",0.25,0.0,0.53,0.0,0.07,0.13,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
7,"[755, 83, 264, 334]",0.38,0.0,0.33,0.0,0.04,0.13,0.11,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
8,"[756, 89, 261, 326]",0.22,0.0,0.61,0.0,0.04,0.08,0.06,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
9,"[764, 99, 256, 328]",0.53,0.0,0.37,0.0,0.03,0.06,0.02,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
10,"[761, 106, 260, 332]",0.66,0.0,0.2,0.01,0.04,0.07,0.02,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
11,"[754, 94, 265, 340]",0.45,0.0,0.45,0.0,0.04,0.06,0.0,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
12,"[755, 98, 265, 333]",0.19,0.0,0.72,0.0,0.05,0.03,0.0,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
13,"[755, 108, 262, 331]",0.4,0.0,0.39,0.0,0.12,0.02,0.07,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
14,"[760, 104, 257, 333]",0.62,0.0,0.2,0.0,0.06,0.03,0.08,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
15,"[755, 106, 265, 337]",0.14,0.0,0.76,0.0,0.05,0.04,0.0,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
16,"[755, 115, 262, 341]",0.57,0.0,0.23,0.01,0.1,0.02,0.07,"[602, 33, 40, 50]",0.14,0.0,0.36,0.13,0.14,0.03,0.2,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
17,"[759, 120, 256, 330]",0.73,0.0,0.19,0.0,0.04,0.01,0.02,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
18,"[761, 111, 263, 332]",0.65,0.0,0.26,0.0,0.04,0.02,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
19,"[760, 110, 265, 335]",0.46,0.0,0.4,0.0,0.09,0.04,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
20,"[764, 116, 259, 328]",0.52,0.0,0.33,0.0,0.09,0.02,0.04,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
21,"[772, 107, 258, 330]",0.66,0.0,0.21,0.0,0.05,0.02,0.06,"[604, 34, 38, 48]",0.19,0.0,0.4,0.07,0.19,0.03,0.12,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
22,"[768, 104, 261, 329]",0.49,0.0,0.35,0.0,0.04,0.07,0.05,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
23,"[770, 110, 259, 328]",0.28,0.0,0.6,0.0,0.04,0.06,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
24,"[769, 106, 265, 335]",0.21,0.0,0.7,0.0,0.06,0.02,0.0,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
25,"[775, 109, 261, 332]",0.37,0.0,0.5,0.0,0.02,0.1,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
26,"[775, 108, 262, 334]",0.44,0.0,0.4,0.0,0.03,0.12,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
27,"[776, 108, 260, 332]",0.38,0.0,0.49,0.0,0.05,0.07,0.01,,,,,,,,,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
28,"[774, 107, 262, 331]",0.24,0.0,0.66,0.0,0.06,0.02,0.01,"[604, 35, 38, 48]",0.18,0.0,0.44,0.07,0.18,0.03,0.09,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
29,"[771, 103, 262, 332]",0.28,0.0,0.58,0.0,0.05,0.07,0.02,"[604, 34, 38, 48]",0.19,0.0,0.37,0.07,0.22,0.04,0.11,video_0936,60,2,50,30,29.95502248875562,2.0030030030030033,2025-01-29T21:00:08.517848
