,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[605, 252, 359, 464]",0.15,0.0,0.08,0.57,0.09,0.04,0.06,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
1,"[587, 264, 355, 463]",0.16,0.0,0.11,0.45,0.13,0.04,0.1,"[1374, 794, 172, 195]",0.15,0.0,0.09,0.18,0.54,0.04,0.0,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
2,"[578, 265, 348, 455]",0.07,0.0,0.05,0.76,0.05,0.05,0.02,"[1370, 798, 169, 194]",0.18,0.0,0.14,0.21,0.37,0.08,0.01,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
3,"[571, 251, 347, 460]",0.12,0.02,0.06,0.67,0.07,0.04,0.03,"[1375, 797, 164, 191]",0.15,0.0,0.19,0.22,0.37,0.06,0.0,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
4,"[564, 245, 351, 456]",0.05,0.0,0.03,0.84,0.03,0.03,0.02,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
5,"[564, 236, 351, 456]",0.07,0.01,0.03,0.81,0.04,0.02,0.01,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
6,"[561, 229, 348, 453]",0.07,0.01,0.03,0.83,0.04,0.02,0.01,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
7,"[563, 231, 344, 446]",0.05,0.0,0.01,0.87,0.04,0.01,0.01,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
8,"[563, 230, 344, 449]",0.03,0.0,0.01,0.9,0.04,0.01,0.0,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
9,"[575, 229, 332, 452]",0.03,0.0,0.01,0.91,0.04,0.01,0.0,,,,,,,,,video_0460,76,2,50,38,23.976,3.1698365031698366,2025-01-29T20:30:45.138444
