,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[147, 75, 60, 79]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,"[235, 192, 39, 48]",0.06,0.0,0.11,0.02,0.71,0.0,0.11,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
1,"[150, 69, 55, 75]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
2,"[149, 68, 57, 74]",0.03,0.0,0.03,0.5,0.11,0.01,0.33,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
3,"[157, 66, 62, 82]",0.1,0.01,0.04,0.23,0.4,0.02,0.2,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
4,"[153, 67, 57, 77]",0.04,0.0,0.01,0.81,0.03,0.01,0.09,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
5,"[153, 72, 57, 75]",0.02,0.0,0.01,0.78,0.07,0.0,0.13,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
6,"[155, 72, 56, 72]",0.02,0.0,0.01,0.86,0.02,0.0,0.09,,,,,,,,,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
7,"[156, 67, 58, 81]",0.09,0.0,0.01,0.85,0.03,0.01,0.01,"[236, 195, 35, 41]",0.05,0.0,0.11,0.02,0.72,0.0,0.1,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
8,"[156, 74, 59, 77]",0.3,0.0,0.03,0.56,0.07,0.0,0.03,"[235, 192, 38, 48]",0.11,0.0,0.1,0.02,0.68,0.0,0.08,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
9,"[160, 79, 55, 71]",0.17,0.0,0.04,0.33,0.16,0.03,0.26,"[234, 190, 39, 53]",0.04,0.01,0.14,0.03,0.7,0.0,0.08,video_0881,115,3,50,38,30.0,3.8333333333333335,2025-01-29T20:56:20.752951
