,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[606, 117, 313, 407]",0.07,0.0,0.0,0.89,0.01,0.0,0.01,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
1,"[609, 117, 311, 404]",0.15,0.0,0.01,0.78,0.03,0.0,0.03,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
2,"[607, 111, 318, 411]",0.05,0.0,0.01,0.9,0.02,0.0,0.02,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
3,"[606, 112, 321, 413]",0.03,0.0,0.01,0.92,0.02,0.0,0.03,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
4,"[608, 114, 320, 411]",0.05,0.0,0.01,0.88,0.03,0.0,0.03,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
5,"[611, 124, 305, 394]",0.07,0.0,0.02,0.74,0.1,0.0,0.06,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
6,"[607, 117, 318, 413]",0.04,0.0,0.02,0.85,0.04,0.0,0.05,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
7,"[621, 128, 303, 398]",0.05,0.0,0.0,0.83,0.03,0.0,0.08,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
8,"[618, 126, 303, 399]",0.01,0.0,0.0,0.96,0.01,0.0,0.02,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
9,"[612, 125, 304, 399]",0.02,0.0,0.01,0.87,0.04,0.01,0.05,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
10,"[615, 125, 305, 403]",0.04,0.0,0.01,0.9,0.03,0.0,0.02,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
11,"[613, 138, 295, 383]",0.04,0.0,0.02,0.75,0.12,0.01,0.07,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
12,"[615, 134, 304, 399]",0.1,0.0,0.01,0.75,0.08,0.0,0.05,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
13,"[612, 127, 310, 411]",0.1,0.0,0.02,0.73,0.08,0.01,0.06,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
14,"[613, 131, 308, 408]",0.1,0.0,0.03,0.72,0.09,0.01,0.05,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
15,"[596, 129, 322, 420]",0.08,0.0,0.01,0.81,0.04,0.0,0.06,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
16,"[613, 133, 308, 407]",0.11,0.0,0.02,0.75,0.06,0.01,0.05,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
17,"[602, 135, 313, 412]",0.05,0.0,0.01,0.84,0.03,0.0,0.07,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
18,"[601, 135, 314, 410]",0.15,0.0,0.04,0.51,0.16,0.0,0.14,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
19,"[600, 135, 315, 410]",0.17,0.0,0.04,0.59,0.1,0.0,0.1,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
20,"[598, 134, 316, 413]",0.16,0.0,0.02,0.54,0.11,0.0,0.16,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
21,"[597, 131, 317, 417]",0.1,0.0,0.02,0.6,0.08,0.0,0.2,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
22,"[600, 132, 315, 416]",0.16,0.0,0.01,0.63,0.08,0.01,0.11,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
23,"[601, 133, 314, 417]",0.16,0.0,0.02,0.54,0.1,0.01,0.18,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
24,"[606, 135, 309, 411]",0.22,0.0,0.03,0.39,0.22,0.02,0.12,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
25,"[606, 137, 309, 412]",0.12,0.0,0.02,0.66,0.08,0.01,0.1,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
26,"[604, 137, 311, 413]",0.17,0.0,0.01,0.6,0.08,0.01,0.13,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
27,"[605, 137, 309, 413]",0.13,0.0,0.02,0.61,0.08,0.01,0.16,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
28,"[605, 140, 307, 410]",0.2,0.0,0.05,0.47,0.14,0.02,0.11,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
29,"[604, 141, 306, 410]",0.22,0.0,0.05,0.36,0.21,0.02,0.14,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
30,"[605, 143, 306, 409]",0.19,0.0,0.02,0.53,0.11,0.01,0.14,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
31,"[604, 143, 307, 408]",0.2,0.0,0.02,0.39,0.19,0.0,0.19,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
32,"[604, 142, 307, 410]",0.23,0.0,0.03,0.38,0.18,0.01,0.16,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
33,"[605, 133, 312, 430]",0.44,0.0,0.06,0.19,0.11,0.01,0.19,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
34,"[606, 133, 310, 431]",0.47,0.0,0.05,0.24,0.1,0.01,0.13,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
35,"[605, 133, 312, 427]",0.47,0.0,0.04,0.09,0.14,0.01,0.25,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
36,"[603, 147, 303, 405]",0.22,0.0,0.04,0.34,0.14,0.01,0.25,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
37,"[604, 147, 302, 404]",0.26,0.01,0.03,0.28,0.17,0.01,0.25,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
38,"[604, 147, 303, 404]",0.21,0.01,0.02,0.39,0.14,0.01,0.23,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
39,"[604, 148, 303, 404]",0.17,0.0,0.02,0.42,0.09,0.01,0.29,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
40,"[602, 148, 304, 404]",0.3,0.0,0.04,0.3,0.13,0.01,0.22,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
41,"[603, 148, 304, 405]",0.21,0.0,0.03,0.39,0.07,0.01,0.3,video_0381,83,2,50,41,25.0,3.32,2025-01-29T20:25:58.058264
