,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[383, 135, 171, 218]",0.01,0.0,0.54,0.0,0.4,0.02,0.03,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
1,"[384, 135, 170, 217]",0.01,0.0,0.66,0.0,0.27,0.03,0.03,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
2,"[385, 135, 169, 216]",0.01,0.0,0.51,0.0,0.37,0.03,0.08,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
3,"[385, 135, 170, 216]",0.01,0.0,0.56,0.0,0.34,0.03,0.06,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
4,"[383, 133, 172, 218]",0.01,0.0,0.53,0.0,0.35,0.02,0.08,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
5,"[381, 133, 175, 221]",0.02,0.0,0.59,0.0,0.33,0.03,0.03,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
6,"[380, 133, 176, 222]",0.01,0.0,0.42,0.0,0.45,0.04,0.08,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
7,"[381, 133, 174, 219]",0.01,0.0,0.63,0.0,0.29,0.03,0.03,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
8,"[379, 131, 178, 227]",0.02,0.0,0.27,0.0,0.62,0.02,0.07,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
9,"[380, 133, 175, 220]",0.02,0.0,0.65,0.0,0.29,0.02,0.02,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
10,"[381, 134, 172, 218]",0.02,0.0,0.51,0.0,0.41,0.01,0.05,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
11,"[380, 135, 172, 218]",0.01,0.0,0.33,0.0,0.6,0.01,0.05,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
12,"[382, 104, 181, 250]",0.02,0.0,0.12,0.0,0.76,0.0,0.1,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
13,"[382, 105, 182, 251]",0.01,0.0,0.09,0.0,0.8,0.0,0.11,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
14,"[380, 137, 165, 215]",0.01,0.0,0.06,0.0,0.77,0.02,0.15,video_0687,57,2,50,28,25.0,2.28,2025-01-29T20:44:08.381836
