,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[182, 92, 125, 155]",0.16,0.0,0.04,0.01,0.11,0.01,0.67,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
1,"[182, 94, 124, 154]",0.15,0.0,0.05,0.01,0.11,0.01,0.68,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
2,"[183, 97, 119, 154]",0.32,0.0,0.08,0.01,0.14,0.01,0.44,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
3,"[181, 97, 119, 154]",0.39,0.01,0.08,0.0,0.13,0.01,0.37,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
4,"[181, 98, 118, 153]",0.39,0.01,0.08,0.0,0.13,0.01,0.38,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
5,"[183, 97, 119, 155]",0.33,0.0,0.08,0.0,0.12,0.01,0.45,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
6,"[181, 93, 125, 156]",0.26,0.0,0.08,0.01,0.16,0.02,0.48,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
7,"[181, 95, 125, 154]",0.28,0.0,0.08,0.0,0.14,0.02,0.47,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
8,"[183, 98, 118, 155]",0.38,0.0,0.09,0.0,0.18,0.01,0.33,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
9,"[182, 94, 127, 159]",0.27,0.0,0.06,0.01,0.13,0.02,0.52,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
10,"[183, 94, 126, 156]",0.29,0.0,0.12,0.0,0.17,0.02,0.4,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
11,"[185, 97, 119, 153]",0.35,0.0,0.09,0.0,0.21,0.01,0.34,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
12,"[184, 94, 126, 157]",0.25,0.0,0.08,0.0,0.27,0.01,0.39,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
13,"[181, 95, 126, 157]",0.32,0.0,0.1,0.0,0.2,0.01,0.36,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
14,"[180, 97, 124, 155]",0.47,0.0,0.11,0.0,0.14,0.01,0.26,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
15,"[180, 93, 126, 160]",0.3,0.0,0.05,0.01,0.16,0.01,0.46,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
16,"[184, 98, 120, 156]",0.46,0.01,0.12,0.0,0.18,0.01,0.22,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
17,"[183, 99, 119, 155]",0.62,0.0,0.08,0.0,0.12,0.01,0.17,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
18,"[179, 95, 128, 159]",0.33,0.0,0.08,0.01,0.2,0.02,0.36,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
19,"[179, 94, 128, 159]",0.2,0.0,0.05,0.01,0.21,0.01,0.53,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
20,"[179, 96, 125, 158]",0.18,0.0,0.03,0.01,0.24,0.0,0.54,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
21,"[181, 100, 120, 159]",0.25,0.0,0.03,0.02,0.27,0.0,0.42,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
22,"[180, 97, 123, 158]",0.23,0.0,0.05,0.01,0.26,0.0,0.45,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
23,"[186, 100, 122, 156]",0.25,0.0,0.04,0.02,0.17,0.0,0.51,"[64, 225, 56, 71]",0.18,0.0,0.15,0.02,0.55,0.02,0.07,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
24,"[189, 89, 120, 167]",0.27,0.0,0.05,0.02,0.26,0.01,0.39,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
25,"[192, 91, 117, 161]",0.13,0.0,0.03,0.01,0.16,0.0,0.65,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
26,"[190, 88, 122, 169]",0.13,0.0,0.03,0.03,0.34,0.0,0.46,,,,,,,,,video_0269,67,2,50,33,23.976023976023978,2.794458333333333,2025-01-29T20:19:11.255301
