,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[747, 133, 186, 241]",0.08,0.0,0.03,0.01,0.55,0.01,0.31,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
1,"[748, 128, 187, 247]",0.1,0.0,0.04,0.01,0.5,0.02,0.33,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
2,"[749, 128, 188, 248]",0.1,0.0,0.03,0.01,0.53,0.02,0.31,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
3,"[749, 133, 186, 242]",0.08,0.0,0.02,0.01,0.59,0.01,0.28,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
4,"[749, 134, 186, 241]",0.07,0.0,0.02,0.01,0.63,0.01,0.26,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
5,"[746, 137, 188, 239]",0.09,0.0,0.02,0.02,0.54,0.03,0.31,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
6,"[749, 129, 186, 247]",0.08,0.0,0.03,0.03,0.54,0.03,0.28,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
7,"[750, 133, 187, 242]",0.09,0.0,0.02,0.03,0.26,0.02,0.58,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
8,"[749, 132, 191, 244]",0.11,0.0,0.05,0.07,0.38,0.07,0.32,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
9,"[747, 132, 191, 245]",0.09,0.0,0.04,0.08,0.39,0.03,0.37,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
10,"[745, 131, 192, 246]",0.11,0.0,0.03,0.04,0.44,0.03,0.36,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
11,"[746, 132, 190, 245]",0.12,0.0,0.03,0.08,0.29,0.03,0.44,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
12,"[748, 138, 189, 240]",0.1,0.0,0.02,0.01,0.55,0.02,0.3,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
13,"[746, 135, 188, 240]",0.1,0.0,0.02,0.03,0.31,0.01,0.54,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
14,"[746, 135, 192, 246]",0.12,0.0,0.05,0.06,0.31,0.14,0.32,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
15,"[748, 142, 189, 240]",0.21,0.0,0.06,0.11,0.35,0.11,0.16,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
16,"[739, 129, 193, 252]",0.15,0.0,0.05,0.08,0.41,0.06,0.26,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
17,"[738, 131, 191, 251]",0.12,0.0,0.02,0.53,0.07,0.18,0.07,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
18,"[740, 139, 182, 236]",0.05,0.0,0.0,0.84,0.03,0.04,0.04,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
19,"[741, 146, 183, 230]",0.02,0.0,0.0,0.92,0.01,0.02,0.02,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
20,"[732, 130, 197, 258]",0.04,0.0,0.0,0.84,0.01,0.07,0.03,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
21,"[735, 147, 183, 236]",0.03,0.0,0.0,0.9,0.01,0.05,0.01,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
22,"[733, 150, 179, 233]",0.05,0.0,0.0,0.85,0.01,0.06,0.02,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
23,"[732, 148, 180, 236]",0.09,0.0,0.01,0.72,0.03,0.1,0.05,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
24,"[732, 151, 180, 236]",0.23,0.0,0.02,0.38,0.1,0.23,0.04,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
25,"[733, 152, 179, 234]",0.23,0.0,0.03,0.3,0.15,0.22,0.07,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
26,"[731, 153, 182, 235]",0.17,0.0,0.04,0.14,0.11,0.44,0.1,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
27,"[729, 149, 175, 233]",0.17,0.0,0.05,0.13,0.21,0.21,0.24,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
28,"[731, 147, 173, 233]",0.19,0.0,0.05,0.08,0.24,0.16,0.28,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
29,"[730, 150, 185, 237]",0.23,0.0,0.07,0.07,0.17,0.39,0.08,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
30,"[732, 148, 184, 238]",0.18,0.0,0.07,0.03,0.14,0.51,0.07,video_0484,62,2,50,31,23.976023976023978,2.5859166666666664,2025-01-29T20:32:07.565185
