,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[991, 221, 169, 213]",0.05,0.0,0.07,0.1,0.6,0.0,0.18,"[438, 577, 134, 164]",0.52,0.0,0.02,0.13,0.25,0.0,0.08,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
1,"[1015, 230, 174, 214]",0.06,0.0,0.11,0.07,0.58,0.0,0.18,"[387, 567, 144, 176]",0.71,0.0,0.02,0.13,0.1,0.0,0.04,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
2,"[1072, 228, 176, 218]",0.01,0.0,0.02,0.37,0.19,0.0,0.41,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
3,"[1124, 208, 173, 211]",0.02,0.0,0.03,0.24,0.32,0.0,0.38,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
4,"[1159, 181, 169, 203]",0.06,0.0,0.03,0.51,0.15,0.0,0.24,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
5,"[1184, 159, 171, 207]",0.07,0.0,0.06,0.07,0.53,0.0,0.26,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
6,"[1208, 139, 177, 217]",0.03,0.0,0.02,0.02,0.87,0.0,0.05,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
7,"[1210, 149, 178, 214]",0.06,0.0,0.06,0.02,0.79,0.0,0.06,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
8,"[1222, 132, 178, 217]",0.1,0.0,0.05,0.01,0.8,0.0,0.05,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
9,"[1217, 110, 184, 222]",0.08,0.0,0.04,0.0,0.83,0.0,0.04,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
10,"[1223, 94, 181, 219]",0.05,0.0,0.05,0.0,0.88,0.0,0.02,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
11,"[1219, 86, 184, 225]",0.03,0.0,0.04,0.0,0.93,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
12,"[1211, 111, 186, 225]",0.08,0.0,0.08,0.0,0.82,0.0,0.02,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
13,"[1223, 149, 187, 226]",0.07,0.0,0.1,0.0,0.81,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
14,"[1240, 176, 184, 220]",0.03,0.0,0.07,0.0,0.88,0.0,0.0,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
15,"[1249, 179, 188, 224]",0.03,0.0,0.1,0.01,0.85,0.0,0.0,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
16,"[1263, 180, 188, 229]",0.05,0.0,0.11,0.02,0.81,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
17,"[1262, 188, 190, 229]",0.05,0.0,0.1,0.01,0.84,0.0,0.0,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
18,"[1247, 208, 199, 238]",0.09,0.0,0.17,0.01,0.72,0.0,0.0,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
19,"[1223, 243, 198, 236]",0.08,0.0,0.15,0.03,0.73,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
20,"[1183, 230, 197, 235]",0.04,0.0,0.08,0.24,0.61,0.01,0.02,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
21,"[1140, 203, 203, 245]",0.04,0.0,0.13,0.0,0.81,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
22,"[1110, 182, 202, 242]",0.04,0.0,0.1,0.0,0.84,0.0,0.0,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
23,"[1088, 154, 203, 246]",0.1,0.0,0.08,0.01,0.8,0.0,0.01,,,,,,,,,video_0292,48,2,40,24,23.976,2.002002002002002,2025-01-29T20:20:36.278099
