,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[585, 126, 347, 434]",0.71,0.02,0.13,0.0,0.09,0.01,0.04,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
1,"[586, 108, 343, 436]",0.61,0.03,0.14,0.0,0.05,0.16,0.01,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
2,"[575, 77, 334, 455]",0.55,0.06,0.17,0.0,0.13,0.04,0.04,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
3,"[566, 73, 342, 449]",0.68,0.01,0.16,0.0,0.13,0.01,0.01,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
4,"[566, 85, 343, 461]",0.68,0.02,0.14,0.0,0.12,0.02,0.02,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
5,"[564, 154, 311, 380]",0.8,0.02,0.09,0.0,0.07,0.0,0.01,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
6,"[562, 93, 348, 471]",0.45,0.02,0.25,0.0,0.17,0.07,0.04,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
7,"[558, 98, 342, 458]",0.38,0.04,0.19,0.0,0.12,0.05,0.22,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
8,"[565, 93, 347, 466]",0.32,0.01,0.22,0.0,0.18,0.05,0.21,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
9,"[567, 95, 348, 464]",0.29,0.0,0.3,0.0,0.19,0.07,0.15,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
10,"[569, 95, 343, 459]",0.2,0.01,0.48,0.0,0.12,0.12,0.07,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
11,"[568, 95, 346, 463]",0.24,0.01,0.35,0.0,0.22,0.04,0.14,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
12,"[570, 95, 336, 455]",0.13,0.08,0.35,0.0,0.24,0.18,0.02,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
13,"[559, 94, 339, 455]",0.09,0.02,0.5,0.0,0.27,0.04,0.08,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
14,"[570, 193, 247, 319]",0.48,0.24,0.04,0.0,0.23,0.0,0.01,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
15,"[542, 149, 296, 376]",0.4,0.13,0.09,0.0,0.34,0.0,0.04,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
16,"[536, 93, 345, 448]",0.89,0.0,0.05,0.0,0.05,0.0,0.0,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
17,"[535, 96, 342, 443]",0.86,0.01,0.05,0.0,0.08,0.0,0.0,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
18,"[537, 83, 343, 456]",0.91,0.0,0.05,0.0,0.03,0.0,0.0,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
19,"[541, 88, 341, 448]",0.97,0.0,0.02,0.0,0.01,0.0,0.0,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
20,"[528, 139, 287, 377]",0.58,0.12,0.08,0.0,0.21,0.0,0.01,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
21,"[526, 94, 338, 456]",0.27,0.05,0.15,0.0,0.2,0.01,0.32,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
22,"[521, 98, 341, 454]",0.26,0.03,0.15,0.0,0.21,0.01,0.34,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
23,"[519, 99, 340, 463]",0.58,0.02,0.16,0.0,0.16,0.01,0.08,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
24,"[517, 96, 342, 468]",0.57,0.02,0.15,0.0,0.18,0.01,0.07,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
25,"[515, 95, 343, 467]",0.26,0.02,0.28,0.0,0.22,0.01,0.21,video_0285,110,3,50,36,30.0,3.6666666666666665,2025-01-29T20:20:12.858021
