,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[596, 45, 226, 305]",0.18,0.0,0.13,0.02,0.45,0.02,0.21,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
1,"[595, 43, 227, 313]",0.24,0.0,0.1,0.02,0.52,0.06,0.05,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
2,"[735, 122, 77, 95]",0.69,0.0,0.09,0.05,0.07,0.02,0.09,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
3,"[593, 27, 229, 303]",0.01,0.0,0.0,0.98,0.01,0.0,0.01,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
4,"[592, 31, 227, 296]",0.0,0.0,0.0,0.98,0.01,0.0,0.01,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
5,"[586, 29, 230, 312]",0.1,0.0,0.01,0.85,0.02,0.0,0.01,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
6,"[652, 460, 21, 23]",0.07,0.0,0.35,0.14,0.35,0.01,0.08,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
7,"[652, 460, 21, 23]",0.06,0.0,0.36,0.13,0.36,0.01,0.08,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
8,"[652, 460, 21, 23]",0.05,0.0,0.38,0.12,0.35,0.01,0.08,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
9,"[584, 33, 231, 310]",0.1,0.0,0.0,0.87,0.01,0.0,0.0,"[652, 460, 21, 23]",0.05,0.0,0.38,0.12,0.36,0.01,0.08,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
10,"[583, 22, 249, 327]",0.62,0.02,0.05,0.21,0.08,0.04,0.0,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
11,"[591, 32, 239, 314]",0.16,0.0,0.03,0.44,0.14,0.18,0.04,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
12,"[592, 47, 228, 302]",0.07,0.0,0.03,0.67,0.11,0.0,0.12,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
13,"[595, 54, 225, 302]",0.07,0.0,0.09,0.04,0.61,0.0,0.19,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
14,"[600, 65, 223, 305]",0.06,0.05,0.12,0.03,0.63,0.0,0.12,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
15,"[595, 70, 227, 321]",0.72,0.0,0.1,0.01,0.06,0.08,0.02,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
16,"[595, 73, 224, 312]",0.25,0.02,0.13,0.01,0.35,0.14,0.11,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
17,"[594, 80, 224, 297]",0.21,0.01,0.16,0.05,0.3,0.1,0.17,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
18,"[595, 81, 222, 296]",0.16,0.02,0.17,0.16,0.33,0.03,0.14,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
19,"[594, 80, 229, 306]",0.13,0.0,0.03,0.66,0.08,0.02,0.07,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
20,"[597, 66, 238, 321]",0.1,0.0,0.04,0.75,0.06,0.03,0.02,,,,,,,,,video_0140,83,2,50,41,25.0,3.32,2025-01-29T20:11:20.298480
