,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[789, 174, 169, 221]",0.06,0.0,0.21,0.04,0.27,0.02,0.4,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
1,"[778, 173, 169, 218]",0.04,0.0,0.07,0.06,0.31,0.01,0.52,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
2,"[769, 184, 165, 209]",0.04,0.0,0.07,0.03,0.38,0.01,0.47,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
3,"[766, 184, 164, 207]",0.03,0.0,0.04,0.06,0.23,0.0,0.63,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
4,"[762, 174, 174, 222]",0.04,0.0,0.04,0.03,0.29,0.0,0.59,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
5,"[760, 173, 175, 223]",0.04,0.0,0.05,0.04,0.27,0.01,0.6,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
6,"[758, 173, 176, 225]",0.05,0.0,0.06,0.03,0.27,0.01,0.59,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
7,"[759, 175, 177, 226]",0.07,0.0,0.06,0.02,0.34,0.01,0.5,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
8,"[760, 171, 177, 229]",0.06,0.0,0.06,0.02,0.36,0.02,0.47,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
9,"[762, 162, 183, 245]",0.05,0.0,0.04,0.02,0.25,0.01,0.63,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
10,"[757, 181, 167, 210]",0.07,0.0,0.11,0.08,0.3,0.02,0.43,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
11,"[766, 160, 181, 244]",0.05,0.0,0.04,0.02,0.3,0.01,0.58,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
12,"[767, 159, 185, 250]",0.05,0.0,0.05,0.02,0.37,0.01,0.5,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
13,"[771, 168, 172, 227]",0.04,0.0,0.05,0.03,0.35,0.01,0.53,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
14,"[773, 177, 167, 216]",0.05,0.0,0.07,0.04,0.36,0.02,0.47,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
15,"[779, 174, 166, 213]",0.06,0.0,0.04,0.03,0.55,0.01,0.31,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
16,"[781, 175, 166, 211]",0.07,0.0,0.04,0.03,0.57,0.01,0.29,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
17,"[776, 167, 171, 228]",0.04,0.0,0.11,0.04,0.45,0.02,0.35,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
18,"[782, 167, 171, 227]",0.05,0.0,0.08,0.03,0.48,0.03,0.32,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
19,"[786, 174, 167, 213]",0.06,0.0,0.06,0.05,0.35,0.01,0.47,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
20,"[785, 175, 165, 211]",0.04,0.0,0.09,0.04,0.45,0.01,0.37,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
21,"[780, 171, 171, 223]",0.06,0.0,0.12,0.05,0.51,0.02,0.23,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
22,"[781, 169, 172, 227]",0.07,0.0,0.13,0.03,0.48,0.06,0.23,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
23,"[779, 169, 173, 227]",0.06,0.0,0.14,0.08,0.44,0.05,0.23,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
24,"[777, 167, 174, 230]",0.04,0.0,0.1,0.07,0.54,0.02,0.24,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
25,"[780, 168, 173, 228]",0.04,0.0,0.08,0.2,0.32,0.04,0.32,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
26,"[781, 169, 172, 227]",0.04,0.0,0.07,0.22,0.38,0.02,0.27,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
27,"[781, 181, 166, 211]",0.03,0.0,0.04,0.47,0.19,0.01,0.25,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
28,"[780, 179, 168, 214]",0.01,0.0,0.02,0.72,0.08,0.0,0.17,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
29,"[779, 181, 167, 212]",0.01,0.0,0.01,0.88,0.04,0.0,0.07,video_0492,62,2,50,31,25.0,2.48,2025-01-29T20:32:40.904318
