,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[341, 87, 336, 422]",0.01,0.0,0.06,0.01,0.04,0.58,0.3,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
1,"[352, 79, 343, 430]",0.01,0.0,0.05,0.01,0.06,0.78,0.09,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
2,"[353, 100, 338, 442]",0.01,0.0,0.02,0.01,0.06,0.81,0.09,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
3,"[342, 90, 346, 451]",0.01,0.0,0.05,0.01,0.05,0.81,0.06,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
4,"[321, 65, 361, 475]",0.01,0.0,0.02,0.03,0.02,0.85,0.08,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
5,"[318, 73, 357, 465]",0.0,0.0,0.01,0.01,0.01,0.91,0.06,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
6,"[315, 83, 343, 437]",0.0,0.0,0.02,0.01,0.01,0.94,0.02,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
7,"[305, 74, 351, 453]",0.01,0.0,0.02,0.02,0.02,0.86,0.08,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
8,"[293, 73, 348, 451]",0.01,0.0,0.01,0.04,0.01,0.81,0.11,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
9,"[309, 91, 352, 438]",0.05,0.0,0.03,0.01,0.06,0.19,0.66,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
10,"[338, 85, 346, 432]",0.04,0.0,0.04,0.03,0.12,0.17,0.61,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
11,"[356, 75, 356, 440]",0.03,0.0,0.03,0.02,0.03,0.4,0.48,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
12,"[367, 80, 354, 456]",0.01,0.0,0.02,0.05,0.02,0.67,0.23,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
13,"[359, 53, 350, 450]",0.02,0.0,0.04,0.05,0.05,0.62,0.23,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
14,"[364, 55, 350, 449]",0.05,0.0,0.06,0.09,0.09,0.49,0.22,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
15,"[344, 69, 353, 454]",0.06,0.01,0.09,0.07,0.13,0.41,0.22,"[648, 659, 31, 39]",0.0,0.0,0.0,0.13,0.04,0.01,0.82,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
16,"[332, 43, 362, 480]",0.04,0.0,0.06,0.09,0.07,0.61,0.14,"[648, 659, 31, 39]",0.0,0.0,0.0,0.13,0.05,0.01,0.81,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
17,"[322, 50, 368, 481]",0.12,0.0,0.08,0.02,0.3,0.23,0.24,"[650, 661, 30, 36]",0.0,0.0,0.0,0.65,0.0,0.0,0.34,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
18,"[296, 28, 394, 506]",0.07,0.0,0.05,0.07,0.18,0.36,0.28,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
19,"[289, 31, 396, 507]",0.09,0.0,0.08,0.15,0.13,0.4,0.15,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
20,"[280, 32, 388, 493]",0.01,0.0,0.04,0.1,0.06,0.76,0.03,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
21,"[301, 50, 382, 483]",0.02,0.0,0.04,0.15,0.05,0.71,0.03,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
22,"[333, 60, 397, 511]",0.1,0.0,0.06,0.02,0.46,0.12,0.23,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
23,"[320, 48, 416, 531]",0.11,0.02,0.05,0.08,0.46,0.08,0.22,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
24,"[333, 73, 392, 500]",0.03,0.0,0.06,0.14,0.42,0.17,0.19,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
25,"[327, 60, 409, 491]",0.11,0.0,0.19,0.18,0.1,0.06,0.37,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
26,"[310, 85, 404, 490]",0.05,0.0,0.09,0.47,0.07,0.11,0.22,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
27,"[307, 56, 405, 511]",0.04,0.0,0.04,0.77,0.04,0.05,0.05,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
28,"[289, 36, 410, 512]",0.02,0.0,0.07,0.63,0.05,0.1,0.11,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
29,"[306, 42, 429, 517]",0.01,0.0,0.09,0.58,0.06,0.19,0.07,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
30,"[312, 49, 423, 514]",0.01,0.0,0.31,0.29,0.23,0.09,0.07,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
31,"[298, 4, 456, 560]",0.01,0.0,0.15,0.33,0.16,0.1,0.25,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
32,"[319, -5, 462, 569]",0.03,0.0,0.19,0.14,0.32,0.05,0.26,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
33,"[336, 21, 444, 533]",0.02,0.0,0.19,0.17,0.36,0.06,0.2,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
34,"[325, -42, 466, 559]",0.03,0.0,0.32,0.16,0.27,0.08,0.14,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
35,"[353, -20, 428, 526]",0.01,0.0,0.26,0.25,0.14,0.15,0.19,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
36,"[373, 8, 433, 533]",0.02,0.0,0.29,0.19,0.21,0.04,0.25,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
37,"[378, 36, 423, 505]",0.01,0.0,0.35,0.15,0.3,0.06,0.14,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
38,"[354, 30, 440, 519]",0.03,0.0,0.26,0.12,0.35,0.02,0.22,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
39,"[350, 65, 423, 503]",0.02,0.0,0.24,0.2,0.36,0.04,0.14,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
40,"[338, 59, 412, 515]",0.01,0.0,0.33,0.16,0.3,0.03,0.16,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
41,"[332, 58, 414, 513]",0.01,0.0,0.34,0.14,0.26,0.03,0.22,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
42,"[311, 52, 423, 504]",0.02,0.0,0.24,0.18,0.33,0.04,0.19,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
43,"[313, 45, 423, 493]",0.03,0.01,0.32,0.14,0.2,0.09,0.21,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
44,"[297, 40, 420, 486]",0.01,0.0,0.44,0.04,0.41,0.02,0.07,,,,,,,,,video_0196,180,4,50,45,25.0,7.2,2025-01-29T20:14:35.454241
