,box0,angry0,disgust0,fear0,happy0,sad0,surprise0,neutral0,box1,angry1,disgust1,fear1,happy1,sad1,surprise1,neutral1,video_id,total_frames,sampling_freq,target_frames,actual_frames,fps,duration,timestamp
0,"[217, 127, 229, 304]",0.0,0.0,0.0,0.99,0.0,0.0,0.0,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
1,"[291, 608, 27, 33]",0.11,0.0,0.11,0.64,0.09,0.01,0.04,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
2,"[291, 610, 26, 32]",0.12,0.0,0.06,0.65,0.07,0.02,0.08,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
3,"[232, 101, 206, 285]",0.29,0.0,0.06,0.09,0.1,0.01,0.45,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
4,"[242, 101, 207, 285]",0.27,0.0,0.05,0.14,0.13,0.0,0.41,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
5,"[254, 102, 206, 281]",0.54,0.0,0.03,0.38,0.01,0.01,0.03,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
6,"[257, 97, 205, 289]",0.49,0.0,0.07,0.33,0.04,0.01,0.04,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
7,"[263, 91, 207, 290]",0.19,0.0,0.04,0.68,0.04,0.01,0.04,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
8,"[268, 97, 202, 283]",0.66,0.0,0.04,0.26,0.02,0.01,0.01,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
9,"[256, 114, 200, 276]",0.84,0.0,0.03,0.11,0.01,0.0,0.01,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
10,"[252, 123, 199, 276]",0.15,0.0,0.02,0.81,0.0,0.0,0.01,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
11,"[259, 129, 203, 278]",0.26,0.0,0.02,0.7,0.01,0.0,0.01,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
12,"[259, 137, 216, 288]",0.04,0.0,0.0,0.96,0.0,0.0,0.0,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
13,"[238, 144, 215, 296]",0.09,0.0,0.01,0.89,0.01,0.0,0.01,,,,,,,,,video_0878,77,2,50,38,30.0,2.566666666666667,2025-01-29T20:56:08.393246
